SNP,LD050_ID,PPI,DRUG,chromosome,piQTL_peak,piQTL_left,piQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description,cis_trans
11944,LD050_2428,PMC1_CTR2,Metformin,16,873212,869725,873367,-0.486198897,3.806427602,0.039300432,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11944,LD050_2428,PMC1_CTR2,Trifluoperazine,16,873212,869725,873367,-0.60779557,4.001835637,0.026681337,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11944,LD050_2428,PMC1_CTR2,noDrug,16,873212,869725,873367,-0.694019308,4.517140496,0.009166657,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,PMC1_GTR2,5-FC,16,873367,869725,873367,-0.757740262,5.629576924,0.000812633,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,PMC1_GTR2,Metformin,16,873367,869725,873367,-0.542476613,4.270451789,0.015472844,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,PMC1_GTR2,Trifluoperazine,16,873367,869725,873367,-0.78620041,5.489399941,0.001107323,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,PMC1_GTR2,noDrug,16,873367,869725,873367,-0.737724084,5.183966191,0.002162464,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,SNA4_GTR2,Trifluoperazine,16,873367,869725,873367,-0.531353717,3.922905507,0.03123316,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11942,LD050_2428,SRO9_GIS2,noDrug,16,869725,869725,873367,-0.468390779,4.128517259,0.020715138,YPR163C,TIF3,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",trans
11946,LD050_2428,TPO1_MID2,5-FC,16,873367,869725,873367,-0.588641821,4.004935938,0.026527686,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,TPO1_MID2,noDrug,16,873367,869725,873367,-0.610965825,4.77919645,0.005217442,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11944,LD050_2428,TPO1_TCB2,5-FC,16,873212,869725,873367,-0.611518096,3.695942161,0.048523556,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11944,LD050_2428,TPO1_TCB2,noDrug,16,873212,869725,873367,-0.536134255,3.990771135,0.027266207,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,TPO1_TPO2,Trifluoperazine,16,873367,869725,873367,-0.613964737,4.087338978,0.022505368,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
11946,LD050_2428,TPO1_TPO2,noDrug,16,873367,869725,873367,-0.674409603,4.08018834,0.022845337,YPR164W,MMS1,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",trans
911,LD050_243,MID2_WSC2,Fluconazole,3,3939,3939,3939,0.644705807,4.273863331,0.015362202,YCLWTy5-1,YCLWTy5-1,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",trans
11948,LD050_2430,ERV25_UIP4,5-FC,16,879475,879475,884119,-0.655183949,4.046544871,0.024425016,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
11948,LD050_2430,ERV25_UIP4,noDrug,16,879475,879475,884119,-0.64373629,3.688024873,0.049235745,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
11948,LD050_2430,PMC1_CTR2,5-FC,16,879475,879475,884119,-0.697803603,4.655405719,0.006819113,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
11948,LD050_2430,PMC1_GTR2,5-FC,16,879475,879475,884119,-0.643521392,4.184219978,0.018479075,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
11948,LD050_2430,PMC1_GTR2,Trifluoperazine,16,879475,879475,884119,-0.66124495,4.013443599,0.02609552,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
11948,LD050_2430,PMC1_GTR2,noDrug,16,879475,879475,884119,-0.620458239,3.797493746,0.039961154,YPR169W,JIP5,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",trans
915,LD050_247,MID2_WSC2,Fluconazole,3,6078,6078,6190,1.142425591,3.733650681,0.045165219,YCL073C,GEX1,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",trans
917,LD050_248,MID2_WSC2,Fluconazole,3,7958,7958,7958,0.832076372,3.75964655,0.04298651,YCL073C,GEX1,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",trans
920,LD050_249,MID2_WSC2,Fluconazole,3,9047,8528,9047,1.163535385,3.705201212,0.047652115,YCL073C,GEX1,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",trans
924,LD050_252,MID2_WSC2,Fluconazole,3,16356,14069,21337,0.636290695,4.513083366,0.009245977,YCL064C,CHA1,"""Catabolic L-serine (L-threonine) deaminase; catalyzes the degradation of both L-serine and L-threonine; required to use serine or threonine as the sole nitrogen source ; transcriptionally induced by serine and threonine""",trans
925,LD050_252,MID2_WSC2,Trifluoperazine,3,21337,14069,21337,0.58416595,3.872589024,0.034495132,YCL061C,MRC1,"""S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; stabilizes Pol2p at stalled replication forks during stress ; where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; exposure to ethanol affects localization; mammalian claspin homolog""",trans
