SNP	chromosome	pos	left_pos	right_pos
11246	16	132814	132814	132814
11247	16	136628	136628	150017
11248	16	136917	136628	150017
11249	16	138673	136628	151512
11250	16	138809	136628	149133
11251	16	143053	136628	156560
11252	16	143870	136628	156560
11253	16	145251	136628	156560
11254	16	145367	136628	156560
11255	16	145806	136628	156560
11256	16	145918	136628	156560
11257	16	147108	136628	156560
11258	16	149006	136628	159409
11259	16	149106	136628	159409
11260	16	149133	136628	159409
11261	16	150017	136628	156560
11262	16	151512	138673	163842
11263	16	154007	143053	163842
11264	16	155634	143053	163842
11265	16	156150	143053	163842
11266	16	156322	143870	163842
11267	16	156324	143870	163842
11268	16	156325	143870	163842
11269	16	156326	143870	163842
11270	16	156328	145251	163842
11271	16	156476	143053	163842
11272	16	156514	143053	163842
11273	16	156560	143053	163842
11274	16	159409	149006	168266
11275	16	162438	154007	166006
11276	16	163733	151512	168266
11277	16	163842	151512	168266
11278	16	164219	163733	164219
11279	16	165813	165813	165813
11280	16	165825	165825	165825
11281	16	166006	159409	168266
11282	16	167913	159409	179596
11283	16	168266	159409	182956
11284	16	170236	167913	187861
11285	16	170586	167913	187861
11286	16	170647	167913	182956
11287	16	170885	167913	182956
11288	16	170900	167913	187861
11289	16	170927	167913	187861
11290	16	170955	167913	189738
11291	16	170958	167913	187861
11292	16	170964	167913	187861
11293	16	170973	167913	187861
11294	16	171033	167913	187861
11295	16	171059	167913	187861
11296	16	171165	167913	187861
11297	16	171270	167913	187861
11298	16	171314	167913	187861
11299	16	171400	167913	187861
11300	16	171451	167913	187861
11301	16	171458	167913	187861
11302	16	171525	167913	187861
11303	16	171529	167913	187861
11304	16	171534	167913	187861
11305	16	171564	167913	187861
11306	16	171567	167913	187861
11307	16	171580	167913	187861
11308	16	171729	167913	189738
11309	16	171822	167913	187861
11310	16	171898	167913	182956
11311	16	171982	167913	182956
11312	16	172021	167913	182956
11313	16	172126	167913	189738
11314	16	172141	167913	189738
11315	16	172786	167913	189738
11316	16	173125	167913	189738
11317	16	173235	167913	187861
11318	16	173538	167913	189738
11319	16	173703	167913	189738
11320	16	173708	167913	189738
11321	16	173979	167913	187861
11322	16	174009	167913	187861
11323	16	174059	167913	187861
11324	16	174996	167913	191167
11325	16	179596	167913	195879
11326	16	180654	168266	195879
11327	16	180789	168266	195879
11328	16	180828	168266	195879
11329	16	180851	168266	195879
11330	16	181568	168266	195879
11331	16	182956	168266	195879
11332	16	187861	170236	198072
11333	16	188829	174996	198072
11334	16	188882	173703	198072
11335	16	188952	174996	198072
11336	16	189738	170955	198072
11337	16	191167	174996	198072
11338	16	191290	179596	198072
11339	16	191331	179596	198072
11340	16	195694	180654	199543
11341	16	195879	179596	199543
11342	16	196859	187861	210158
11343	16	197237	187861	210158
11344	16	197765	197765	197765
11345	16	197765	197765	197765
11346	16	197949	197949	197949
11347	16	198072	187861	210158
11348	16	199543	195694	212773
11349	16	202983	196859	213411
11350	16	206288	196859	213411
11351	16	207364	196859	213411
11352	16	207437	196859	213411
11353	16	208852	196859	213411
11354	16	209279	197237	213411
11355	16	210158	196859	213411
11356	16	210433	199543	213411
11357	16	211386	199543	213411
11358	16	211579	211579	211579
11359	16	211917	202983	213411
11360	16	212704	199543	213411
11361	16	212773	199543	213411
11362	16	213411	202983	214724
11363	16	214724	213411	218021
11364	16	215183	214724	223881
11365	16	215973	214724	225111
11366	16	218021	214724	225111
11367	16	220471	215183	225111
11368	16	220856	215183	225111
11369	16	220879	215183	225111
11370	16	221591	215183	225111
11371	16	222732	215183	227828
11372	16	223881	215183	227880
11373	16	225111	215973	229480
11374	16	227828	222732	230687
11375	16	227880	223881	230687
11376	16	228020	225111	232373
11377	16	228836	225111	241363
11378	16	229266	225111	242191
11379	16	229480	225111	242191
11380	16	229981	227828	242191
11381	16	230687	227828	243771
11382	16	232373	228020	244227
11383	16	235230	228836	248105
11384	16	235984	228836	244227
11385	16	238141	228836	250804
11386	16	238158	228836	250804
11387	16	238341	228836	250804
11388	16	238837	228836	250804
11389	16	239186	228836	250804
11390	16	241363	228836	250804
11391	16	241781	229266	250804
11392	16	242191	229266	250804
11393	16	243771	230687	256672
11394	16	244227	232373	256672
11395	16	246835	246835	246835
11396	16	248105	235230	263635
11397	16	250595	243771	263635
11398	16	250804	238141	263635
11399	16	256672	243771	277836
11400	16	259609	259609	259609
11401	16	260943	250804	267591
11402	16	261161	248105	279067
11403	16	261385	248105	279067
11404	16	262588	248105	279067
11405	16	262948	248105	279067
11406	16	263569	248105	279067
11407	16	263635	248105	279067
11408	16	266518	256672	283618
11409	16	266729	256672	284685
11410	16	267591	256672	286882
11411	16	267787	256672	288425
11412	16	269345	256672	288425
11413	16	269829	256672	292604
11414	16	270942	256672	292604
11415	16	270991	266518	279067
11416	16	271044	263569	282180
11417	16	271054	262588	284685
11418	16	271083	256672	288425
11419	16	271095	256672	288425
11420	16	271460	256672	292604
11421	16	271555	256672	292604
11422	16	272321	256672	288425
11423	16	272587	256672	292604
11424	16	272608	256672	292604
11425	16	272771	256672	293786
11426	16	273953	256672	293786
11427	16	274031	256672	293786
11428	16	274407	256672	293786
11429	16	274932	256672	293786
11430	16	275044	256672	293786
11431	16	275336	261161	292604
11432	16	276079	276079	276079
11433	16	276423	261161	293786
11434	16	276463	261161	293786
11435	16	276662	262588	292604
11436	16	276675	261161	295408
11437	16	277230	261161	293786
11438	16	277302	262588	288425
11439	16	277437	261161	293786
11440	16	277570	256672	293786
11441	16	277737	261161	293786
11442	16	277787	261161	293786
11443	16	277836	256672	293786
11444	16	277951	262948	288425
11445	16	278068	262948	288425
11446	16	278223	262588	292604
11447	16	278867	261161	295408
11448	16	279067	261161	295408
11449	16	280178	266518	296048
11450	16	281799	266518	297486
11451	16	281831	266518	297486
11452	16	281975	266518	297486
11453	16	282180	266518	297486
11454	16	283161	266518	296048
11455	16	283198	266518	297486
11456	16	283200	266518	296048
11457	16	283342	266518	296048
11458	16	283618	266518	297486
11459	16	284685	266729	297486
11460	16	286882	267591	297486
11461	16	288425	267787	297486
11462	16	292604	269829	300317
11463	16	293786	272771	300812
11464	16	295408	276675	300812
11465	16	295944	280178	300812
11466	16	296048	280178	300812
11467	16	296837	296837	296837
11468	16	297486	281799	305368
11469	16	298374	295408	300812
11470	16	300317	292604	309089
11471	16	300745	293786	309089
11472	16	300812	293786	309089
11473	16	305191	300317	309089
11474	16	305292	300317	309089
11475	16	305368	297486	309089
11476	16	306491	300317	309089
11477	16	309023	300317	314083
11478	16	309089	300317	314083
11479	16	310891	309023	319783
11480	16	311025	309023	319783
11481	16	313141	310891	326956
11482	16	314083	309023	327318
11483	16	317370	310891	327318
11484	16	319783	310891	328994
11485	16	324393	314083	337655
11486	16	325063	313141	337655
11487	16	326625	313141	337655
11488	16	326955	313141	337655
11489	16	326956	313141	337655
11490	16	327318	314083	337655
11491	16	328994	319783	338769
11492	16	333274	324393	338769
11493	16	334163	324393	338769
11494	16	334248	324393	338769
11495	16	334818	324393	338769
11496	16	335267	324393	338769
11497	16	336019	324393	338769
11498	16	337021	324393	338769
11499	16	337162	324393	340393
11500	16	337655	324393	340393
11501	16	338769	328994	345435
11502	16	340393	337162	354554
11503	16	341087	338769	354554
11504	16	341278	338769	354554
11505	16	341700	338769	357487
11506	16	341808	338769	357487
11507	16	342089	338769	357487
11508	16	342883	340393	357487
11509	16	344589	338769	357487
11510	16	344783	338769	357487
11511	16	344854	340393	357487
11512	16	344885	338769	357487
11513	16	345435	338769	357487
11514	16	345518	340393	354554
11515	16	347467	340393	357487
11516	16	347675	340393	354554
11517	16	349333	340393	357487
11518	16	351858	340393	357792
11519	16	354554	340393	360700
11520	16	357448	341700	364799
11521	16	357487	341700	364799
11522	16	357792	351858	360700
11523	16	359487	359487	359549
11524	16	359487	359487	359487
11525	16	359549	354554	364799
11526	16	360700	354554	370944
11527	16	361642	359549	368962
11528	16	361650	359549	368962
11529	16	364799	357448	370944
11530	16	368962	360700	370944
11531	16	370944	360700	375273
11532	16	374664	370944	382997
11533	16	375273	370944	385700
11534	16	379453	374664	391737
11535	16	379899	374664	397855
11536	16	381324	374664	394692
11537	16	382997	374664	410559
11538	16	383323	383323	383323
11539	16	383323	383323	383323
11540	16	385700	375273	416016
11541	16	386559	385700	404629
11542	16	388383	379453	416016
11543	16	390896	379899	416016
11544	16	391737	379453	416016
11545	16	394692	379899	416016
11546	16	394889	379899	416016
11547	16	397855	379899	420442
11548	16	402293	382997	420442
11549	16	402514	382997	420442
11550	16	402519	382997	420442
11551	16	403369	382997	423193
11552	16	403706	382997	420442
11553	16	404629	382997	423193
11554	16	404759	404759	404759
11555	16	408647	385700	423193
11556	16	408849	385700	423193
11557	16	410559	382997	423193
11558	16	414655	385700	423981
11559	16	416016	385700	423981
11560	16	420442	397855	423981
11561	16	422802	404629	426036
11562	16	423193	403369	426036
11563	16	423981	414655	426036
11564	16	425228	425228	425228
11565	16	425229	425229	425229
11566	16	425230	425230	425230
11567	16	426033	422802	426036
11568	16	426036	422802	426036
11569	16	429194	429194	447582
11570	16	429289	429194	447582
11571	16	429882	429194	444574
11572	16	432058	429194	450580
11573	16	432771	429194	453075
11574	16	434375	429194	454180
11575	16	434477	429194	454180
11576	16	436464	434375	452142
11577	16	444059	429194	454180
11578	16	444574	429194	454180
11579	16	447582	429194	454180
11580	16	450580	432058	454180
11581	16	452142	432771	458134
11582	16	452342	432771	458134
11583	16	453075	432771	458134
11584	16	454180	434375	458134
11585	16	455737	452142	458134
11586	16	458134	452142	463745
11587	16	462244	462244	462244
11588	16	463609	458134	468617
11589	16	463745	458134	470812
11590	16	464655	463609	473892
11591	16	465114	463609	473892
11592	16	466376	463609	477416
11593	16	468617	463609	477416
11594	16	469813	464655	477416
11595	16	470812	463745	477416
11596	16	471343	464655	477416
11597	16	473892	464655	481940
11598	16	475831	466376	481940
11599	16	476232	466376	481940
11600	16	476735	466376	481940
11601	16	477416	466376	481940
11602	16	481940	473892	488158
11603	16	485926	485926	485926
11604	16	486479	481940	494210
11605	16	487107	481940	491839
11606	16	487561	481940	493908
11607	16	488115	481940	494210
11608	16	488158	481940	494210
11609	16	491839	486479	494210
11610	16	493871	486479	496734
11611	16	493908	487561	496734
11612	16	494210	486479	496734
11613	16	496069	493871	501341
11614	16	496405	493871	501341
11615	16	496486	493871	501341
11616	16	496734	493871	501341
11617	16	500581	500581	500581
11618	16	500581	500581	500581
11619	16	501341	496069	503488
11620	16	502064	501341	503488
11621	16	503488	501341	506544
11622	16	504270	503488	516172
11623	16	505268	503488	516172
11624	16	506544	503488	516172
11625	16	508084	504270	518590
11626	16	508190	504270	518590
11627	16	511467	504270	518590
11628	16	511586	504270	518590
11629	16	511956	504270	518590
11630	16	514485	504270	518590
11631	16	516172	504270	518590
11632	16	518590	508084	525073
11633	16	520551	518590	525661
11634	16	521626	518590	526392
11635	16	522075	522075	522075
11636	16	522078	522078	522078
11637	16	522087	522087	522087
11638	16	522104	518590	526392
11639	16	522323	518590	526392
11640	16	523110	518590	526392
11641	16	523235	518590	526392
11642	16	524811	520551	526392
11643	16	525073	518590	526392
11644	16	525661	520551	526392
11645	16	526381	521626	526392
11646	16	526392	521626	526392
11647	16	532338	532338	539109
11648	16	533472	532338	533665
11649	16	533665	532338	544393
11650	16	534748	532338	539109
11651	16	535073	532338	544393
11652	16	535809	532338	561420
11653	16	535986	532338	564355
11654	16	536756	536756	536756
11655	16	537435	532338	565119
11656	16	538056	532338	564355
11657	16	539109	532338	565119
11658	16	544393	533665	572464
11659	16	546787	535809	572464
11660	16	549715	535809	574886
11661	16	550659	535809	574886
11662	16	552419	535809	574886
11663	16	552585	535809	574886
11664	16	552949	535809	574886
11665	16	553071	535809	572464
11666	16	553465	535809	574886
11667	16	554350	535809	579790
11668	16	554689	535809	579790
11669	16	555419	535809	579790
11670	16	556778	535809	579790
11671	16	558975	535809	579790
11672	16	559542	535809	579790
11673	16	561420	535809	574886
11674	16	564316	535986	575622
11675	16	564355	535986	576347
11676	16	565119	537435	572464
11677	16	571530	544393	587778
11678	16	572250	546787	587778
11679	16	572345	571530	579913
11680	16	572345	572345	572345
11681	16	572464	544393	587778
11682	16	574886	549715	590624
11683	16	575622	554350	590624
11684	16	576040	571530	591786
11685	16	576347	564355	591786
11686	16	576969	571530	591786
11687	16	578941	571530	591786
11688	16	579283	559542	591786
11689	16	579790	554350	591786
11690	16	579913	571530	591786
11691	16	584269	571530	593213
11692	16	584312	571530	593213
11693	16	584582	571530	593213
11694	16	585943	571530	593213
11695	16	586808	574886	593213
11696	16	586856	571530	593213
11697	16	586864	572250	593213
11698	16	586960	571530	593213
11699	16	586993	572464	593213
11700	16	587188	571530	593213
11701	16	587395	574886	593213
11702	16	587583	571530	593213
11703	16	587661	572250	593213
11704	16	587778	571530	593213
11705	16	589406	574886	593213
11706	16	590624	574886	593213
11707	16	591060	576040	593213
11708	16	591536	576040	593213
11709	16	591589	584269	593213
11710	16	591766	576040	593213
11711	16	591786	576040	593213
11712	16	593213	584269	593213
11713	16	599525	599525	611083
11714	16	599564	599525	611083
11715	16	600519	599525	605672
11716	16	600560	600560	600560
11717	16	600877	599525	611083
11718	16	601071	599525	611083
11719	16	602166	599525	611083
11720	16	602864	599525	611083
11721	16	604113	599525	613369
11722	16	604897	599525	613369
11723	16	605104	599525	611083
11724	16	605672	599525	613369
11725	16	606419	599525	613369
11726	16	606674	599525	613369
11727	16	607820	607820	607971
11728	16	607971	599525	613369
11729	16	608318	599525	615020
11730	16	608420	599525	615020
11731	16	608450	599525	615020
11732	16	608778	599525	615020
11733	16	608786	599525	615020
11734	16	611083	599525	622910
11735	16	613348	605672	619798
11736	16	613369	604113	622910
11737	16	614208	608318	623271
11738	16	615020	608318	625011
11739	16	616534	611083	625011
11740	16	616806	611083	627281
11741	16	618813	611083	627281
11742	16	619798	611083	629630
11743	16	620255	620255	620255
11744	16	622910	611083	638064
11745	16	623271	614208	638064
11746	16	625011	615020	638486
11747	16	627247	616806	638486
11748	16	627281	616806	638486
11749	16	629630	619798	638486
11750	16	630835	622910	641225
11751	16	631047	622910	638486
11752	16	631285	631285	631285
11753	16	631703	622910	641225
11754	16	635798	622910	641565
11755	16	637935	622910	641565
11756	16	638064	622910	641565
11757	16	638486	625011	641565
11758	16	641225	630835	641565
11759	16	641460	635798	641565
11760	16	641530	635798	641565
11761	16	641565	635798	641565
11762	16	646234	646234	646234
11763	16	648665	648665	652919
11764	16	650129	650129	650129
11765	16	652919	648665	656911
11766	16	653824	652919	656911
11767	16	653904	652919	656911
11768	16	654906	652919	657410
11769	16	655079	655079	655079
11770	16	656034	652919	664738
11771	16	656502	652919	664738
11772	16	656563	652919	664738
