SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
10347,chr15:315627,False,False,False,False,False,False,False
10348,chr15:316405,False,False,False,False,True,False,False
10349,chr15:316670,False,False,False,False,True,False,False
10350,chr15:316958,False,False,False,False,True,False,False
10351,chr15:317329,False,False,False,False,True,False,False
10352,chr15:318509,False,False,False,False,True,False,False
10353,chr15:322448,False,False,False,False,True,False,False
10354,chr15:329425,False,False,False,False,True,False,False
10355,chr15:333432,False,False,False,False,False,False,False
10356,chr15:334807,False,False,False,False,True,False,False
10357,chr15:338579,False,False,False,False,True,False,False
10358,chr15:343921,False,False,False,False,True,False,False
10359,chr15:346460,False,False,False,False,True,False,False
10360,chr15:346467,False,False,False,False,True,False,False
10361,chr15:346509,False,False,False,False,True,False,False
10362,chr15:349540,False,False,False,False,True,False,False
10363,chr15:349580,False,False,False,False,False,False,False
10364,chr15:350076,False,False,False,False,True,False,False
10365,chr15:350753,False,False,False,False,True,False,False
10366,chr15:351238,False,False,False,False,True,False,False
10367,chr15:355404,False,False,False,False,False,False,False
10368,chr15:356056,False,False,False,True,True,True,False
10369,chr15:357232,False,False,False,True,True,True,False
10370,chr15:358094,True,False,False,True,True,True,False
10371,chr15:363969,False,False,False,False,True,False,False
10372,chr15:363970,False,False,False,False,True,False,False
10373,chr15:364136,False,False,False,False,True,False,False
10374,chr15:366396,False,False,False,False,True,False,False
10375,chr15:366644,False,False,False,False,True,False,False
10376,chr15:368091,False,False,False,False,True,False,False
10377,chr15:370822,False,False,False,False,True,False,False
10378,chr15:370846,False,False,False,False,False,False,False
10380,chr15:372209,True,True,True,True,True,True,False
10381,chr15:372217,False,False,False,True,True,True,False
10382,chr15:372714,True,False,False,True,True,True,False
10383,chr15:372783,False,False,False,True,True,True,False
10384,chr15:376289,False,False,False,True,True,True,False
10385,chr15:379384,False,False,False,True,True,True,False
10386,chr15:381987,False,False,False,True,True,True,False
10387,chr15:382511,False,False,False,True,True,True,False
10388,chr15:383674,False,False,False,False,True,False,False
10389,chr15:385213,False,False,False,False,False,False,True
10390,chr15:385480,False,False,False,False,False,False,False
10391,chr15:385655,True,False,False,True,False,False,False
10393,chr15:385904,False,False,False,False,True,False,False
10394,chr15:389662,False,False,False,False,True,False,False
10395,chr15:389923,False,False,False,False,True,False,False
10396,chr15:390617,False,False,False,False,True,False,False
10397,chr15:390618,False,False,False,False,True,False,False
10398,chr15:390621,False,False,False,False,True,False,False
10399,chr15:392113,False,False,False,False,True,False,False
10400,chr15:392353,False,False,False,False,True,False,False
10401,chr15:393541,False,False,False,False,True,False,False
10402,chr15:394456,False,True,False,False,True,False,False
10403,chr15:397092,False,False,False,False,True,False,False
10404,chr15:407924,False,False,False,False,False,False,False
10405,chr15:408490,False,True,False,True,True,True,False
10406,chr15:409351,False,False,False,True,True,True,False
10407,chr15:411919,False,False,False,True,True,True,False
10408,chr15:412551,True,False,False,True,True,True,False
10409,chr15:412675,True,False,False,True,False,False,False
10410,chr15:413284,False,False,False,False,True,False,False
10411,chr15:414582,False,False,False,False,True,False,False
10412,chr15:418066,True,False,False,True,False,False,False
10413,chr15:421830,False,True,False,False,True,False,False
10414,chr15:422359,False,False,False,False,True,False,False
10415,chr15:422808,False,False,False,False,True,False,True
10416,chr15:424272,False,False,False,False,True,False,False
10417,chr15:425338,False,False,False,False,True,False,True
10418,chr15:426603,False,False,False,False,False,False,False
10419,chr15:426624,False,False,False,False,False,False,True
10420,chr15:427668,False,False,False,False,False,False,True
10421,chr15:427881,False,False,False,False,False,False,False
10422,chr15:427884,True,False,False,True,False,False,False
10423,chr15:427887,True,False,False,True,False,False,False
10424,chr15:427890,True,False,False,True,False,False,False
10425,chr15:430047,False,False,False,False,True,False,False
10430,chr15:443566,False,False,False,True,True,True,True
10435,chr15:448418,False,False,False,False,False,False,False
10438,chr15:448815,True,False,False,True,True,True,True
10439,chr15:448820,False,False,False,True,True,True,False
10440,chr15:448830,False,False,False,False,True,False,False
10441,chr15:448831,False,True,False,False,True,False,False
10455,chr15:462740,False,False,False,False,False,False,False
10458,chr15:464395,False,False,False,False,False,False,False
10468,chr15:469298,False,False,False,False,False,False,False
10479,chr15:483470,False,False,False,False,True,False,True
10480,chr15:484698,False,False,False,False,True,False,True
10481,chr15:486874,False,False,False,False,True,False,False
10482,chr15:487554,False,True,False,False,True,False,True
10483,chr15:488538,False,False,False,False,True,False,False
10484,chr15:489788,False,False,False,False,False,False,False
10485,chr15:489794,False,False,False,False,False,False,False
10486,chr15:491013,False,False,False,False,True,False,False
10487,chr15:491077,False,False,False,True,True,True,False
10488,chr15:491585,False,False,False,True,True,True,False
10489,chr15:492159,False,False,False,True,True,True,False
10490,chr15:495561,False,False,False,True,True,True,False
10491,chr15:495702,False,False,False,True,True,True,False
10492,chr15:497661,False,False,False,True,True,True,False
10493,chr15:498195,True,False,False,True,True,True,False
10494,chr15:507796,False,False,False,True,True,True,False
10495,chr15:508952,True,False,False,True,True,True,False
10496,chr15:509182,False,False,False,True,True,True,False
10497,chr15:509318,False,False,False,True,True,True,False
10498,chr15:510569,False,False,False,True,True,True,False
10499,chr15:511379,False,False,False,True,True,True,False
10500,chr15:513988,False,True,False,True,True,True,False
10501,chr15:514714,False,False,False,True,True,True,False
10502,chr15:517614,False,False,False,True,True,True,False
10503,chr15:520780,True,False,False,True,True,True,False
10504,chr15:521235,False,False,False,True,True,True,False
10505,chr15:521442,False,False,False,True,True,True,False
10506,chr15:523460,False,False,False,True,True,True,False
10507,chr15:524925,False,False,False,True,True,True,False
10508,chr15:525000,False,False,False,True,True,True,True
10509,chr15:526003,False,False,False,True,True,True,False
10510,chr15:529986,True,False,False,True,True,True,False
10511,chr15:530828,False,False,False,True,True,True,False
10512,chr15:535075,False,False,False,True,True,True,False
10513,chr15:537259,False,False,False,False,False,False,False
10514,chr15:537874,False,True,False,True,True,True,False
10515,chr15:539719,False,False,False,True,True,True,False
10516,chr15:542319,False,False,False,True,True,True,False
10517,chr15:544846,True,False,False,True,True,True,False
10518,chr15:546198,False,True,False,True,True,True,False
10519,chr15:546237,False,False,False,True,True,True,False
10520,chr15:548689,False,True,False,True,True,True,False
10521,chr15:549104,False,False,False,True,True,True,False
10522,chr15:549314,False,True,False,True,True,True,False
10523,chr15:554500,False,False,False,False,True,False,False
10524,chr15:557431,False,False,False,False,True,False,False
10525,chr15:558567,False,False,False,False,True,False,False
10526,chr15:558912,False,True,False,False,True,False,False
10527,chr15:560958,False,False,False,True,True,True,False
10528,chr15:561827,False,False,False,True,True,True,False
10529,chr15:561893,False,False,False,True,True,True,False
10530,chr15:563572,False,False,False,True,True,True,False
10531,chr15:563727,False,False,False,True,True,True,False
10532,chr15:566834,False,False,False,True,True,True,False
10533,chr15:568292,False,False,False,True,True,True,False
10534,chr15:571413,False,False,False,True,True,True,False
10535,chr15:572989,False,False,False,True,True,True,False
10536,chr15:577770,False,False,False,True,True,True,False
10537,chr15:578365,True,False,False,True,True,True,False
10538,chr15:579131,False,False,False,True,True,True,False
10539,chr15:580357,False,False,False,True,True,True,False
10540,chr15:581669,False,False,False,False,False,False,False
10541,chr15:583940,False,False,False,False,False,False,False
10542,chr15:587077,False,False,False,True,True,True,False
10543,chr15:588514,False,True,False,True,True,True,False
10544,chr15:588544,False,False,False,True,True,True,False
10545,chr15:588953,True,True,True,True,True,True,False
10546,chr15:589040,False,False,False,True,True,True,False
10547,chr15:589277,False,False,False,True,True,True,False
10548,chr15:589446,False,False,False,True,True,True,False
10549,chr15:589481,True,True,True,True,True,True,False
10550,chr15:591247,False,False,False,True,True,True,False
10551,chr15:593982,False,False,False,True,True,True,False
10552,chr15:594139,False,False,False,True,True,True,False
10553,chr15:594819,True,False,False,True,False,False,False
10554,chr15:594822,True,False,False,True,False,False,False
10555,chr15:600853,False,False,False,False,True,False,False
10556,chr15:600887,False,False,False,False,True,False,False
10557,chr15:600931,False,False,False,False,True,False,False
10558,chr15:602954,False,False,False,False,True,False,False
10559,chr15:607382,False,False,False,False,True,False,False
10560,chr15:607609,False,False,False,False,True,False,False
10561,chr15:608367,False,False,False,False,True,False,False
10562,chr15:610892,False,False,False,False,True,False,False
10563,chr15:615079,False,False,False,False,True,False,False
10564,chr15:615367,False,False,False,False,True,False,False
10565,chr15:618890,False,False,False,False,True,False,False
10566,chr15:618967,False,False,False,False,True,False,False
10567,chr15:618974,False,False,False,False,True,False,False
10568,chr15:618996,False,False,False,False,True,False,False
10569,chr15:619443,False,False,False,False,True,False,False
10570,chr15:619880,False,False,False,False,True,False,False
10571,chr15:623130,False,False,False,False,True,False,False
10572,chr15:625082,False,False,False,False,True,False,False
10573,chr15:628108,False,False,False,False,True,False,False
10574,chr15:628209,False,False,False,False,True,False,False
10575,chr15:628770,False,False,False,False,True,False,False
10576,chr15:629119,False,False,False,True,True,True,False
10577,chr15:630972,False,False,False,True,True,True,False
10578,chr15:631958,False,False,False,True,True,True,False
10579,chr15:631968,False,False,False,True,True,True,False
10580,chr15:632436,False,False,False,True,True,True,False
