SNP_marker,chr,pos
chr13:118891,13,118891
chr13:119087,13,119087
chr13:119306,13,119306
chr13:119467,13,119467
chr13:119476,13,119476
chr13:119630,13,119630
chr13:120082,13,120082
chr13:120376,13,120376
chr13:120947,13,120947
chr13:120995,13,120995
chr13:121136,13,121136
chr13:121512,13,121512
chr13:121603,13,121603
chr13:121847,13,121847
chr13:121935,13,121935
chr13:121948,13,121948
chr13:121951,13,121951
chr13:121965,13,121965
chr13:122094,13,122094
chr13:122176,13,122176
chr13:122193,13,122193
chr13:122298,13,122298
chr13:122317,13,122317
chr13:122362,13,122362
chr13:122837,13,122837
chr13:122959,13,122959
chr13:123828,13,123828
chr13:123833,13,123833
chr13:123850,13,123850
chr13:123855,13,123855
chr13:124000,13,124000
chr13:124027,13,124027
chr13:124036,13,124036
chr13:124042,13,124042
chr13:124045,13,124045
chr13:124113,13,124113
chr13:124135,13,124135
chr13:124216,13,124216
chr13:124283,13,124283
chr13:124309,13,124309
chr13:124356,13,124356
chr13:124357,13,124357
chr13:124406,13,124406
chr13:124455,13,124455
chr13:124497,13,124497
chr13:124499,13,124499
chr13:124563,13,124563
chr13:124576,13,124576
chr13:124675,13,124675
chr13:124697,13,124697
chr13:124777,13,124777
chr13:124802,13,124802
chr13:124844,13,124844
chr13:124877,13,124877
chr13:125006,13,125006
chr13:125244,13,125244
chr13:125640,13,125640
chr13:125874,13,125874
chr13:125883,13,125883
chr13:126281,13,126281
chr13:126381,13,126381
chr13:126625,13,126625
chr13:126663,13,126663
chr13:127093,13,127093
chr13:127429,13,127429
chr13:127550,13,127550
chr13:127589,13,127589
chr13:128432,13,128432
chr13:128498,13,128498
chr13:128877,13,128877
chr13:129009,13,129009
chr13:129083,13,129083
chr13:129400,13,129400
chr13:129456,13,129456
chr13:129926,13,129926
chr13:130073,13,130073
chr13:130218,13,130218
chr13:130360,13,130360
chr13:130721,13,130721
chr13:131106,13,131106
chr13:131349,13,131349
chr13:131365,13,131365
chr13:131423,13,131423
chr13:131647,13,131647
chr13:131930,13,131930
chr13:132028,13,132028
chr13:132039,13,132039
chr13:132061,13,132061
chr13:132065,13,132065
chr13:132088,13,132088
chr13:132350,13,132350
chr13:132409,13,132409
chr13:132552,13,132552
chr13:132696,13,132696
chr13:132728,13,132728
chr13:132734,13,132734
chr13:132741,13,132741
chr13:132751,13,132751
chr13:132818,13,132818
chr13:132842,13,132842
chr13:132856,13,132856
chr13:132910,13,132910
chr13:133001,13,133001
chr13:133099,13,133099
chr13:133212,13,133212
chr13:133405,13,133405
chr13:133436,13,133436
chr13:133555,13,133555
chr13:133610,13,133610
chr13:133684,13,133684
chr13:133858,13,133858
chr13:134620,13,134620
chr13:135169,13,135169
chr13:135233,13,135233
chr13:135252,13,135252
chr13:135343,13,135343
chr13:135387,13,135387
chr13:135470,13,135470
chr13:136477,13,136477
chr13:136675,13,136675
chr13:136702,13,136702
chr13:136948,13,136948
chr13:137116,13,137116
chr13:137172,13,137172
chr13:137286,13,137286
chr13:137451,13,137451
chr13:137475,13,137475
chr13:137716,13,137716
chr13:137717,13,137717
chr13:137768,13,137768
chr13:137804,13,137804
chr13:137879,13,137879
chr13:138042,13,138042
chr13:138066,13,138066
chr13:138467,13,138467
chr13:138823,13,138823
chr13:138914,13,138914
chr13:139013,13,139013
chr13:139632,13,139632
chr13:139664,13,139664
chr13:140137,13,140137
chr13:140328,13,140328
chr13:140395,13,140395
chr13:140757,13,140757
chr13:140935,13,140935
chr13:140970,13,140970
chr13:141600,13,141600
chr13:141627,13,141627
chr13:141812,13,141812
chr13:141877,13,141877
chr13:141967,13,141967
chr13:141979,13,141979
chr13:141982,13,141982
chr13:142186,13,142186
chr13:142190,13,142190
chr13:142206,13,142206
chr13:142395,13,142395
chr13:142575,13,142575
chr13:142704,13,142704
chr13:142824,13,142824
chr13:142984,13,142984
chr13:143613,13,143613
chr13:144507,13,144507
chr13:144771,13,144771
chr13:146087,13,146087
chr13:146198,13,146198
chr13:147350,13,147350
chr13:148721,13,148721
chr13:149072,13,149072
chr13:149583,13,149583
chr13:150480,13,150480
chr13:151234,13,151234
chr13:151409,13,151409
chr13:151733,13,151733
chr13:155151,13,155151
chr13:155649,13,155649
chr13:156894,13,156894
chr13:159532,13,159532
chr13:159727,13,159727
chr13:159728,13,159728
chr13:159757,13,159757
chr13:159950,13,159950
chr13:160000,13,160000
chr13:160037,13,160037
chr13:160146,13,160146
chr13:160611,13,160611
chr13:160665,13,160665
chr13:160704,13,160704
chr13:160785,13,160785
chr13:160953,13,160953
chr13:161085,13,161085
chr13:161370,13,161370
chr13:161385,13,161385
chr13:161406,13,161406
chr13:161572,13,161572
chr13:161922,13,161922
chr13:162035,13,162035
chr13:162123,13,162123
chr13:162309,13,162309
chr13:162461,13,162461
chr13:162681,13,162681
chr13:163055,13,163055
chr13:163283,13,163283
chr13:163496,13,163496
chr13:163519,13,163519
chr13:164021,13,164021
chr13:164304,13,164304
chr13:164532,13,164532
chr13:165032,13,165032
chr13:165218,13,165218
chr13:165482,13,165482
chr13:166349,13,166349
chr13:166364,13,166364
chr13:166589,13,166589
chr13:166619,13,166619
chr13:166876,13,166876
chr13:167027,13,167027
chr13:167431,13,167431
chr13:167521,13,167521
chr13:167925,13,167925
chr13:167929,13,167929
chr13:167952,13,167952
chr13:167959,13,167959
chr13:167962,13,167962
chr13:168067,13,168067
chr13:168084,13,168084
chr13:168134,13,168134
chr13:168139,13,168139
chr13:168229,13,168229
chr13:168709,13,168709
chr13:168722,13,168722
chr13:168744,13,168744
chr13:168750,13,168750
chr13:168773,13,168773
chr13:168774,13,168774
chr13:168838,13,168838
chr13:169412,13,169412
chr13:169473,13,169473
chr13:169495,13,169495
chr13:169759,13,169759
chr13:169765,13,169765
chr13:169803,13,169803
chr13:169808,13,169808
chr13:170785,13,170785
chr13:172925,13,172925
chr13:173500,13,173500
chr13:179115,13,179115
chr13:179439,13,179439
chr13:179588,13,179588
chr13:179677,13,179677
chr13:179713,13,179713
chr13:179752,13,179752
chr13:179811,13,179811
chr13:179965,13,179965
chr13:180101,13,180101
chr13:180122,13,180122
chr13:180733,13,180733
chr13:181019,13,181019
chr13:181112,13,181112
chr13:181117,13,181117
chr13:181539,13,181539
chr13:181557,13,181557
chr13:181905,13,181905
chr13:182131,13,182131
chr13:182493,13,182493
chr13:182695,13,182695
chr13:183093,13,183093
chr13:183207,13,183207
chr13:183321,13,183321
chr13:183561,13,183561
chr13:183574,13,183574
chr13:183601,13,183601
chr13:183702,13,183702
chr13:183720,13,183720
chr13:183799,13,183799
chr13:183800,13,183800
chr13:183815,13,183815
chr13:183816,13,183816
chr13:183824,13,183824
chr13:183876,13,183876
chr13:184060,13,184060
chr13:184061,13,184061
chr13:184078,13,184078
chr13:184101,13,184101
chr13:184102,13,184102
chr13:184103,13,184103
chr13:184109,13,184109
chr13:184115,13,184115
chr13:190128,13,190128
chr13:190298,13,190298
chr13:190628,13,190628
chr13:190760,13,190760
chr13:190786,13,190786
chr13:191033,13,191033
chr13:191291,13,191291
chr13:191318,13,191318
chr13:191452,13,191452
chr13:191569,13,191569
chr13:191678,13,191678
chr13:191792,13,191792
chr13:191837,13,191837
chr13:191863,13,191863
chr13:191932,13,191932
chr13:191956,13,191956
chr13:191997,13,191997
chr13:192044,13,192044
chr13:192110,13,192110
chr13:192137,13,192137
chr13:192147,13,192147
chr13:192321,13,192321
chr13:192372,13,192372
chr13:192396,13,192396
chr13:192432,13,192432
chr13:192436,13,192436
chr13:193006,13,193006
chr13:193083,13,193083
chr13:193159,13,193159
chr13:193709,13,193709
chr13:193723,13,193723
chr13:193971,13,193971
chr13:194335,13,194335
chr13:194436,13,194436
chr13:194614,13,194614
chr13:195045,13,195045
chr13:195227,13,195227
chr13:195282,13,195282
chr13:195330,13,195330
chr13:195360,13,195360
chr13:195417,13,195417
chr13:195423,13,195423
chr13:195744,13,195744
chr13:195860,13,195860
chr13:195862,13,195862
chr13:195938,13,195938
chr13:195968,13,195968
chr13:195989,13,195989
chr13:196113,13,196113
chr13:196123,13,196123
chr13:196201,13,196201
chr13:196246,13,196246
chr13:202482,13,202482
chr13:202531,13,202531
chr13:203104,13,203104
chr13:205923,13,205923
chr13:207757,13,207757
chr13:209233,13,209233
chr13:209723,13,209723
chr13:210558,13,210558
chr13:211507,13,211507
chr13:211631,13,211631
chr13:212859,13,212859
chr13:213972,13,213972
chr13:214086,13,214086
chr13:214378,13,214378
chr13:215334,13,215334
chr13:215544,13,215544
chr13:215595,13,215595
chr13:216027,13,216027
chr13:216269,13,216269
chr13:216599,13,216599
chr13:217030,13,217030
chr13:218882,13,218882
chr13:219326,13,219326
chr13:220725,13,220725
chr13:220830,13,220830
chr13:220900,13,220900
chr13:221252,13,221252
chr13:221398,13,221398
chr13:223396,13,223396
chr13:223427,13,223427
chr13:223500,13,223500
chr13:223846,13,223846
chr13:223868,13,223868
chr13:224221,13,224221
chr13:224225,13,224225
chr13:224339,13,224339
chr13:224490,13,224490
chr13:225178,13,225178
chr13:225252,13,225252
chr13:225259,13,225259
chr13:225313,13,225313
chr13:225416,13,225416
chr13:225438,13,225438
chr13:225447,13,225447
chr13:225560,13,225560
chr13:225572,13,225572
chr13:225581,13,225581
chr13:225582,13,225582
chr13:225586,13,225586
chr13:225614,13,225614
chr13:225656,13,225656
chr13:225767,13,225767
chr13:225802,13,225802
chr13:225831,13,225831
chr13:226024,13,226024
chr13:226071,13,226071
chr13:226093,13,226093
chr13:226121,13,226121
chr13:226133,13,226133
chr13:226142,13,226142
chr13:226181,13,226181
chr13:226649,13,226649
chr13:226661,13,226661
chr13:226664,13,226664
chr13:226822,13,226822
chr13:226951,13,226951
chr13:226971,13,226971
chr13:227065,13,227065
chr13:227084,13,227084
chr13:227257,13,227257
chr13:227342,13,227342
chr13:227660,13,227660
chr13:227957,13,227957
chr13:227971,13,227971
chr13:227975,13,227975
chr13:227978,13,227978
chr13:228065,13,228065
chr13:228182,13,228182
chr13:228183,13,228183
chr13:228217,13,228217
chr13:228514,13,228514
chr13:229206,13,229206
chr13:229364,13,229364
chr13:229786,13,229786
chr13:230652,13,230652
chr13:230823,13,230823
chr13:230928,13,230928
chr13:230942,13,230942
chr13:230978,13,230978
chr13:230996,13,230996
chr13:231292,13,231292
chr13:231382,13,231382
chr13:231391,13,231391
chr13:231506,13,231506
chr13:231733,13,231733
chr13:232186,13,232186
chr13:232390,13,232390
chr13:232662,13,232662
chr13:232771,13,232771
chr13:232832,13,232832
chr13:233147,13,233147
chr13:233275,13,233275
chr13:233569,13,233569
chr13:233610,13,233610
chr13:233612,13,233612
chr13:233723,13,233723
chr13:233936,13,233936
chr13:234266,13,234266
chr13:234329,13,234329
chr13:234471,13,234471
chr13:234542,13,234542
chr13:234544,13,234544
chr13:234635,13,234635
chr13:234639,13,234639
chr13:234644,13,234644
chr13:234850,13,234850
chr13:234851,13,234851
chr13:235023,13,235023
chr13:235149,13,235149
chr13:235288,13,235288
chr13:235377,13,235377
chr13:235419,13,235419
chr13:235455,13,235455
chr13:235548,13,235548
chr13:235740,13,235740
chr13:235787,13,235787
chr13:235798,13,235798
chr13:236124,13,236124
chr13:236156,13,236156
chr13:236312,13,236312
chr13:236318,13,236318
chr13:236364,13,236364
chr13:236370,13,236370
chr13:236387,13,236387
chr13:236398,13,236398
chr13:236403,13,236403
chr13:236833,13,236833
chr13:237159,13,237159
chr13:237477,13,237477
chr13:237965,13,237965
chr13:238290,13,238290
chr13:238380,13,238380
chr13:238422,13,238422
chr13:238751,13,238751
chr13:238950,13,238950
chr13:239384,13,239384
chr13:239557,13,239557
chr13:239731,13,239731
chr13:239887,13,239887
chr13:240460,13,240460
chr13:240594,13,240594
chr13:241006,13,241006
chr13:241279,13,241279
chr13:241545,13,241545
chr13:241597,13,241597
chr13:241669,13,241669
chr13:241788,13,241788
chr13:241937,13,241937
chr13:242258,13,242258
chr13:242460,13,242460
chr13:242493,13,242493
chr13:242853,13,242853
chr13:242871,13,242871
chr13:242910,13,242910
chr13:243473,13,243473
chr13:243623,13,243623
chr13:243777,13,243777
chr13:244001,13,244001
chr13:244141,13,244141
chr13:244246,13,244246
chr13:244359,13,244359
chr13:244448,13,244448
chr13:244460,13,244460
chr13:244497,13,244497
chr13:244520,13,244520
chr13:244883,13,244883
chr13:245123,13,245123
chr13:245142,13,245142
chr13:245312,13,245312
chr13:245459,13,245459
chr13:245572,13,245572
chr13:245624,13,245624
chr13:245628,13,245628
chr13:245654,13,245654
chr13:245675,13,245675
chr13:245959,13,245959
chr13:246258,13,246258
chr13:247466,13,247466
chr13:247590,13,247590
chr13:247727,13,247727
chr13:247728,13,247728
chr13:247856,13,247856
chr13:247975,13,247975
chr13:248110,13,248110
chr13:248123,13,248123
chr13:248171,13,248171
chr13:248618,13,248618
chr13:248627,13,248627
chr13:248645,13,248645
chr13:249138,13,249138
chr13:249155,13,249155
chr13:249389,13,249389
chr13:249476,13,249476
chr13:250460,13,250460
chr13:251233,13,251233
chr13:251274,13,251274
chr13:251543,13,251543
chr13:251590,13,251590
chr13:251607,13,251607
chr13:251609,13,251609
chr13:251659,13,251659
chr13:251736,13,251736
chr13:251941,13,251941
chr13:252178,13,252178
chr13:252422,13,252422
chr13:252727,13,252727
chr13:252757,13,252757
chr13:252877,13,252877
chr13:253031,13,253031
chr13:253274,13,253274
chr13:253290,13,253290
chr13:253309,13,253309
chr13:253431,13,253431
chr13:253470,13,253470
chr13:253616,13,253616
chr13:253667,13,253667
chr13:253877,13,253877
chr13:254048,13,254048
chr13:254293,13,254293
chr13:254427,13,254427
chr13:254807,13,254807
chr13:254816,13,254816
chr13:254919,13,254919
chr13:255332,13,255332
chr13:255485,13,255485
chr13:255554,13,255554
chr13:255569,13,255569
chr13:255602,13,255602
chr13:256066,13,256066
chr13:256812,13,256812
chr13:256814,13,256814
chr13:256853,13,256853
chr13:257082,13,257082
chr13:257100,13,257100
chr13:257756,13,257756
chr13:257811,13,257811
chr13:259069,13,259069
chr13:259259,13,259259
chr13:259265,13,259265
chr13:259267,13,259267
chr13:259390,13,259390
chr13:259663,13,259663
chr13:260334,13,260334
chr13:260437,13,260437
chr13:260462,13,260462
chr13:260580,13,260580
chr13:260820,13,260820
chr13:261178,13,261178
chr13:261191,13,261191
chr13:261255,13,261255
chr13:261667,13,261667
chr13:261722,13,261722
chr13:261864,13,261864
chr13:262071,13,262071
chr13:262219,13,262219
chr13:262578,13,262578
chr13:262580,13,262580
chr13:262725,13,262725
chr13:262749,13,262749
chr13:262788,13,262788
chr13:262820,13,262820
chr13:262904,13,262904
chr13:262915,13,262915
chr13:262958,13,262958
chr13:263068,13,263068
chr13:263069,13,263069
chr13:263216,13,263216
chr13:263244,13,263244
chr13:263341,13,263341
chr13:263467,13,263467
chr13:264337,13,264337
chr13:264400,13,264400
chr13:264463,13,264463
chr13:264816,13,264816
chr13:264995,13,264995
chr13:265689,13,265689
chr13:266166,13,266166
chr13:266327,13,266327
chr13:266878,13,266878
chr13:267659,13,267659
chr13:267926,13,267926
chr13:267945,13,267945
chr13:268003,13,268003
chr13:268043,13,268043
chr13:268064,13,268064
chr13:268317,13,268317
chr13:268336,13,268336
chr13:268353,13,268353
chr13:268384,13,268384
chr13:268453,13,268453
chr13:268510,13,268510
chr13:268600,13,268600
chr13:268621,13,268621
chr13:268655,13,268655
chr13:268659,13,268659
chr13:268760,13,268760
chr13:270321,13,270321
chr13:270930,13,270930
chr13:271064,13,271064
chr13:271498,13,271498
chr13:271672,13,271672
chr13:271938,13,271938
chr13:272495,13,272495
chr13:272743,13,272743
chr13:272746,13,272746
chr13:272762,13,272762
chr13:272852,13,272852
chr13:272928,13,272928
chr13:272987,13,272987
chr13:273113,13,273113
chr13:273116,13,273116
chr13:273179,13,273179
chr13:273245,13,273245
chr13:273267,13,273267
chr13:273333,13,273333
chr13:273468,13,273468
chr13:273484,13,273484
chr13:274004,13,274004
chr13:274088,13,274088
chr13:274105,13,274105
chr13:274143,13,274143
chr13:274252,13,274252
chr13:274730,13,274730
chr13:274880,13,274880
chr13:274946,13,274946
chr13:275145,13,275145
chr13:275441,13,275441
chr13:275577,13,275577
chr13:275717,13,275717
chr13:275773,13,275773
chr13:275774,13,275774
chr13:275790,13,275790
chr13:275801,13,275801
chr13:275822,13,275822
chr13:275831,13,275831
chr13:275836,13,275836
chr13:275847,13,275847
chr13:275851,13,275851
chr13:275891,13,275891
chr13:275910,13,275910
chr13:275928,13,275928
chr13:276220,13,276220
chr13:276222,13,276222
chr13:276641,13,276641
chr13:276727,13,276727
chr13:276740,13,276740
chr13:276755,13,276755
chr13:276983,13,276983
chr13:277019,13,277019
chr13:277070,13,277070
chr13:277164,13,277164
chr13:277274,13,277274
chr13:277293,13,277293
chr13:277367,13,277367
chr13:277529,13,277529
chr13:277591,13,277591
chr13:277897,13,277897
chr13:278376,13,278376
chr13:278550,13,278550
chr13:278674,13,278674
chr13:279103,13,279103
chr13:279388,13,279388
chr13:279616,13,279616
chr13:279667,13,279667
chr13:279942,13,279942
chr13:280278,13,280278
chr13:280719,13,280719
chr13:280725,13,280725
chr13:281241,13,281241
chr13:281820,13,281820
chr13:281871,13,281871
chr13:282022,13,282022
chr13:282531,13,282531
chr13:282723,13,282723
chr13:282738,13,282738
chr13:283144,13,283144
chr13:283179,13,283179
chr13:283368,13,283368
chr13:283371,13,283371
chr13:283596,13,283596
chr13:283603,13,283603
chr13:283900,13,283900
chr13:284443,13,284443
chr13:284491,13,284491
chr13:284673,13,284673
chr13:285831,13,285831
chr13:285841,13,285841
chr13:286123,13,286123
chr13:286312,13,286312
chr13:286577,13,286577
chr13:286749,13,286749
chr13:287411,13,287411
chr13:287490,13,287490
chr13:288433,13,288433
chr13:289929,13,289929
chr13:290088,13,290088
chr13:290097,13,290097
chr13:290445,13,290445
chr13:290717,13,290717
chr13:290765,13,290765
chr13:290769,13,290769
chr13:290779,13,290779
chr13:290867,13,290867
chr13:290874,13,290874
chr13:291003,13,291003
chr13:291392,13,291392
chr13:291580,13,291580
chr13:291877,13,291877
chr13:291990,13,291990
chr13:292060,13,292060
chr13:292403,13,292403
chr13:292852,13,292852
chr13:292953,13,292953
chr13:293346,13,293346
chr13:293539,13,293539
chr13:293618,13,293618
chr13:293931,13,293931
chr13:294133,13,294133
chr13:294166,13,294166
chr13:295343,13,295343
chr13:295428,13,295428
chr13:295950,13,295950
chr13:296799,13,296799
chr13:296809,13,296809
chr13:296838,13,296838
chr13:296848,13,296848
chr13:297065,13,297065
chr13:297132,13,297132
chr13:297405,13,297405
chr13:297626,13,297626
chr13:297840,13,297840
chr13:298097,13,298097
chr13:298099,13,298099
chr13:298131,13,298131
chr13:298188,13,298188
chr13:298344,13,298344
chr13:298460,13,298460
chr13:298712,13,298712
chr13:298799,13,298799
chr13:298845,13,298845
chr13:299524,13,299524
chr13:299843,13,299843
chr13:299947,13,299947
chr13:300324,13,300324
chr13:300558,13,300558
chr13:300587,13,300587
chr13:300758,13,300758
chr13:301985,13,301985
chr13:303266,13,303266
chr13:304595,13,304595
chr13:307008,13,307008
chr13:307069,13,307069
chr13:307219,13,307219
chr13:307305,13,307305
chr13:307426,13,307426
chr13:307438,13,307438
chr13:307541,13,307541
chr13:307593,13,307593
chr13:307796,13,307796
chr13:308296,13,308296
chr13:308551,13,308551
chr13:309981,13,309981
chr13:310001,13,310001
chr13:310028,13,310028
chr13:310152,13,310152
chr13:310154,13,310154
chr13:310534,13,310534
chr13:310687,13,310687
chr13:310813,13,310813
chr13:311023,13,311023
chr13:311235,13,311235
chr13:312134,13,312134
chr13:312171,13,312171
chr13:313064,13,313064
chr13:314771,13,314771
chr13:314816,13,314816
chr13:315372,13,315372
chr13:317105,13,317105
chr13:319136,13,319136
chr13:321660,13,321660
chr13:327769,13,327769
chr13:328866,13,328866
chr13:329249,13,329249
chr13:329923,13,329923
chr13:331334,13,331334
chr13:331755,13,331755
chr13:333449,13,333449
chr13:334583,13,334583
chr13:334830,13,334830
chr13:335404,13,335404
chr13:336381,13,336381
chr13:338431,13,338431
chr13:339643,13,339643
chr13:341020,13,341020
chr13:341722,13,341722
chr13:343136,13,343136
chr13:343663,13,343663
chr13:344221,13,344221
chr13:345749,13,345749
chr13:346162,13,346162
chr13:349796,13,349796
chr13:350323,13,350323
