SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
10213,HNM1_RBD2,Fluconazole,YCR101C,YCR101C,Chr15,197493,197493,203284,197493,154073,214472,-0.625346865,5.519650247,0.001036135,4.160887466,,False,0,True,True,"""Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_RBD2,Fluconazole,RPL22B,YFL034C-A,Chr15,197493,197493,203284,197493,93859,212282,-0.625346865,5.519650247,0.001036135,5.510320939,,False,0,True,True,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_RBD2,Fluconazole,PRP24,YMR268C,Chr15,197493,197493,203284,197493,140220,425872,-0.625346865,5.519650247,0.001036135,2.99212388,,False,0,True,True,"""Splicing factor that reanneals snRNPs during spliceosome recycling; reanneals U4 and U6 snRNPs""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_RBD2,Fluconazole,RPL9B,YNL067W,Chr15,197493,197493,203284,197493,137304,211081,-0.625346865,5.519650247,0.001036135,4.509045634,,False,0,True,True,"""Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog ; RPL9A ; that arose from a single-locus duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_RBD2,Fluconazole,RPL8A,YHL033C,Chr15,197493,197493,203284,197493,35414,548689,-0.625346865,5.519650247,0.001036135,3.280512962,,False,0,True,True,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO1,Fluconazole,YCR101C,YCR101C,Chr15,197493,197493,203284,197493,154073,214472,-0.599144253,3.970233028,0.028434285,4.160887466,,False,0,True,True,"""Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO1,Fluconazole,RPL22B,YFL034C-A,Chr15,197493,197493,203284,197493,93859,212282,-0.599144253,3.970233028,0.028434285,5.510320939,,False,0,True,True,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO1,Fluconazole,PRP24,YMR268C,Chr15,197493,197493,203284,197493,140220,425872,-0.599144253,3.970233028,0.028434285,2.99212388,,False,0,True,True,"""Splicing factor that reanneals snRNPs during spliceosome recycling; reanneals U4 and U6 snRNPs""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO1,Fluconazole,RPL9B,YNL067W,Chr15,197493,197493,203284,197493,137304,211081,-0.599144253,3.970233028,0.028434285,4.509045634,,False,0,True,True,"""Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog ; RPL9A ; that arose from a single-locus duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO1,Fluconazole,RPL8A,YHL033C,Chr15,197493,197493,203284,197493,35414,548689,-0.599144253,3.970233028,0.028434285,3.280512962,,False,0,True,True,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO2,Fluconazole,YCR101C,YCR101C,Chr15,197493,197493,203284,197493,154073,214472,-0.707573898,4.857487562,0.004406748,4.160887466,,False,0,True,True,"""Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO2,Fluconazole,RPL22B,YFL034C-A,Chr15,197493,197493,203284,197493,93859,212282,-0.707573898,4.857487562,0.004406748,5.510320939,,False,0,True,True,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO2,Fluconazole,PRP24,YMR268C,Chr15,197493,197493,203284,197493,140220,425872,-0.707573898,4.857487562,0.004406748,2.99212388,,False,0,True,True,"""Splicing factor that reanneals snRNPs during spliceosome recycling; reanneals U4 and U6 snRNPs""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO2,Fluconazole,RPL9B,YNL067W,Chr15,197493,197493,203284,197493,137304,211081,-0.707573898,4.857487562,0.004406748,4.509045634,,False,0,True,True,"""Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog ; RPL9A ; that arose from a single-locus duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO2,Fluconazole,RPL8A,YHL033C,Chr15,197493,197493,203284,197493,35414,548689,-0.707573898,4.857487562,0.004406748,3.280512962,,False,0,True,True,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_TPO4,Fluconazole,YCR101C,YCR101C,Chr15,197493,197493,203284,197493,154073,214472,-0.700061765,4.855848079,0.004420895,4.160887466,,False,0,True,True,"""Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
