BETA	cis_trans	abs_effect
0.0992458	trans	0.0992458
0.0558781	trans	0.0558781
0.0426505	trans	0.0426505
0.0854587	trans	0.0854587
-0.181449	trans	0.181449
0.0593561	trans	0.0593561
0.0491104	trans	0.0491104
0.0589952	trans	0.0589952
0.056016	trans	0.056016
-0.046055	trans	0.046055
0.0510847	trans	0.0510847
-0.0706746	trans	0.0706746
0.0627263	trans	0.0627263
0.0993511	trans	0.0993511
0.332527	trans	0.332527
0.0522955	trans	0.0522955
-0.0418029	trans	0.0418029
-0.0950052	trans	0.0950052
-0.0561337	trans	0.0561337
0.0618994	trans	0.0618994
-0.0821399	trans	0.0821399
-0.0709607	trans	0.0709607
-0.042688	trans	0.042688
-0.0578735	trans	0.0578735
-0.0865352	trans	0.0865352
0.336467	trans	0.336467
0.052364	trans	0.052364
0.0485006	trans	0.0485006
0.0632345	trans	0.0632345
-0.0505404	trans	0.0505404
0.0714976	trans	0.0714976
-0.0400767	trans	0.0400767
0.0917812	trans	0.0917812
-0.0549645	trans	0.0549645
-0.120701	trans	0.120701
-0.076544	trans	0.076544
-0.166487	trans	0.166487
0.0732246	trans	0.0732246
-0.115997	trans	0.115997
-0.0604787	trans	0.0604787
-0.0842808	trans	0.0842808
-0.679371	trans	0.679371
0.0508821	trans	0.0508821
0.143851	trans	0.143851
0.0711703	trans	0.0711703
0.0891376	trans	0.0891376
-0.215378	trans	0.215378
-0.0491765	trans	0.0491765
-0.0535303	trans	0.0535303
-0.0460438	trans	0.0460438
0.0567603	trans	0.0567603
-0.0439095	trans	0.0439095
0.067416	trans	0.067416
0.0595135	trans	0.0595135
0.0469673	trans	0.0469673
-0.0616718	trans	0.0616718
-0.0807291	trans	0.0807291
0.0959517	trans	0.0959517
0.0445282	trans	0.0445282
0.105861	trans	0.105861
0.0525839	trans	0.0525839
0.0783215	trans	0.0783215
-0.0437289	trans	0.0437289
0.506926	trans	0.506926
0.0933494	trans	0.0933494
0.138199	trans	0.138199
0.0699913	trans	0.0699913
0.0994098	trans	0.0994098
0.0872471	trans	0.0872471
0.29648	trans	0.29648
-0.0624617	trans	0.0624617
-0.145853	trans	0.145853
0.0568421	trans	0.0568421
0.0422531	trans	0.0422531
0.044628	trans	0.044628
0.111396	trans	0.111396
0.0418452	trans	0.0418452
0.221194	trans	0.221194
0.041236	trans	0.041236
0.071272	trans	0.071272
0.140259	trans	0.140259
-0.0510914	trans	0.0510914
0.0551505	trans	0.0551505
0.0425936	trans	0.0425936
-0.0603343	trans	0.0603343
-0.0655747	trans	0.0655747
0.0428189	trans	0.0428189
-0.0587101	trans	0.0587101
-0.0453729	trans	0.0453729
0.044956	trans	0.044956
-0.0681454	trans	0.0681454
-0.0451382	trans	0.0451382
0.0492303	trans	0.0492303
-0.0605568	trans	0.0605568
-0.104523	trans	0.104523
0.049934	trans	0.049934
-0.0438286	trans	0.0438286
0.095586	trans	0.095586
-0.187399	trans	0.187399
0.0453739	trans	0.0453739
-0.215864	trans	0.215864
-0.0763682	trans	0.0763682
-0.18672	trans	0.18672
-0.0510716	trans	0.0510716
0.155548	trans	0.155548
-0.0558201	trans	0.0558201
-0.0571541	trans	0.0571541
0.264994	trans	0.264994
0.0523905	trans	0.0523905
0.0454324	trans	0.0454324
0.0805835	trans	0.0805835
-0.0772345	trans	0.0772345
-1.09342	trans	1.09342
-0.759979	trans	0.759979
0.191615	trans	0.191615
0.451332	trans	0.451332
0.0938863	trans	0.0938863
-0.0573485	trans	0.0573485
-0.0672533	trans	0.0672533
-0.0413208	trans	0.0413208
0.0725353	trans	0.0725353
-0.110766	trans	0.110766
0.0450877	trans	0.0450877
-0.0389461	trans	0.0389461
-0.0520541	trans	0.0520541
-0.112749	trans	0.112749
0.0445498	trans	0.0445498
-0.191522	trans	0.191522
-0.0446382	trans	0.0446382
-0.0473059	trans	0.0473059
-0.0398255	trans	0.0398255
0.0417591	trans	0.0417591
-0.0445091	trans	0.0445091
0.300876	trans	0.300876
-0.0913289	trans	0.0913289
-0.0661648	trans	0.0661648
0.0395148	trans	0.0395148
0.0504055	trans	0.0504055
0.088002	trans	0.088002
-0.0446078	trans	0.0446078
0.0644032	trans	0.0644032
0.0815195	trans	0.0815195
-0.113531	trans	0.113531
-0.0505926	trans	0.0505926
-0.0490045	trans	0.0490045
-0.342614	trans	0.342614
-0.187008	trans	0.187008
0.117323	trans	0.117323
0.0614958	trans	0.0614958
0.63809	trans	0.63809
0.368431	trans	0.368431
0.154126	trans	0.154126
0.138129	trans	0.138129
0.0534831	trans	0.0534831
0.0435499	trans	0.0435499
0.168804	trans	0.168804
-0.10055	trans	0.10055
0.0608083	trans	0.0608083
-0.0448357	trans	0.0448357
0.0609456	trans	0.0609456
0.0720021	trans	0.0720021
0.175116	trans	0.175116
0.0543072	trans	0.0543072
0.04876	trans	0.04876
-0.0352611	trans	0.0352611
-0.0360178	trans	0.0360178
0.0928509	trans	0.0928509
-0.0500667	trans	0.0500667
0.250759	trans	0.250759
-0.0967541	trans	0.0967541
-0.0708836	trans	0.0708836
0.0425211	trans	0.0425211
-0.0580524	trans	0.0580524
-0.454853	trans	0.454853
0.0473961	trans	0.0473961
0.0517124	trans	0.0517124
-0.0382586	trans	0.0382586
-0.0370722	trans	0.0370722
0.0375284	trans	0.0375284
0.0578629	trans	0.0578629
-0.118742	trans	0.118742
-0.0864872	trans	0.0864872
-0.0644756	trans	0.0644756
-0.061192	trans	0.061192
-0.0336204	trans	0.0336204
-0.0548373	trans	0.0548373
-0.410102	trans	0.410102
0.0401295	trans	0.0401295
0.124706	trans	0.124706
-0.0355185	trans	0.0355185
0.063364	trans	0.063364
0.816405	trans	0.816405
0.199756	trans	0.199756
0.159566	trans	0.159566
0.0405701	trans	0.0405701
0.0445698	trans	0.0445698
0.0499675	trans	0.0499675
0.195161	trans	0.195161
-0.0975423	trans	0.0975423
0.0603744	trans	0.0603744
0.0615331	trans	0.0615331
0.0704357	trans	0.0704357
0.139652	trans	0.139652
-0.0407232	trans	0.0407232
-0.0669126	trans	0.0669126
-0.0459769	trans	0.0459769
0.111769	trans	0.111769
0.0492183	trans	0.0492183
-0.0449946	trans	0.0449946
-0.048768	trans	0.048768
-0.0770317	trans	0.0770317
0.0675991	trans	0.0675991
0.0533273	trans	0.0533273
0.0740651	trans	0.0740651
0.0530284	trans	0.0530284
-0.188306	trans	0.188306
0.0551246	trans	0.0551246
-0.0440889	trans	0.0440889
-0.0448783	trans	0.0448783
0.0596696	trans	0.0596696
-0.0502056	trans	0.0502056
-0.0756121	trans	0.0756121
0.0500739	trans	0.0500739
0.622044	trans	0.622044
-0.0488671	trans	0.0488671
0.0773731	trans	0.0773731
0.0541474	trans	0.0541474
-0.0429357	trans	0.0429357
-0.0651948	trans	0.0651948
-0.0420049	trans	0.0420049
0.0693722	trans	0.0693722
-0.0942896	trans	0.0942896
-0.0702604	trans	0.0702604
-0.0440021	trans	0.0440021
0.0683631	trans	0.0683631
0.105772	trans	0.105772
-0.0588983	trans	0.0588983
0.0675646	trans	0.0675646
-0.0685791	trans	0.0685791
0.307204	trans	0.307204
-0.0492689	trans	0.0492689
0.043216	trans	0.043216
-0.0490162	trans	0.0490162
0.0493362	trans	0.0493362
-0.160548	trans	0.160548
-0.0456824	trans	0.0456824
-0.0684713	trans	0.0684713
-0.0619118	trans	0.0619118
0.0545018	trans	0.0545018
0.140444	trans	0.140444
-0.0473732	trans	0.0473732
0.0425215	trans	0.0425215
-0.0683228	trans	0.0683228
0.0490411	trans	0.0490411
-0.0895999	trans	0.0895999
0.0764733	trans	0.0764733
-0.0416407	trans	0.0416407
-0.0461886	trans	0.0461886
0.0448728	trans	0.0448728
0.0675195	trans	0.0675195
-0.0409408	trans	0.0409408
-0.0453357	trans	0.0453357
-0.0660493	trans	0.0660493
-0.0498455	trans	0.0498455
0.0463357	trans	0.0463357
0.0428735	trans	0.0428735
0.0413362	trans	0.0413362
0.152097	trans	0.152097
0.046978	trans	0.046978
-0.160966	trans	0.160966
0.0464566	trans	0.0464566
-0.069225	trans	0.069225
0.044748	trans	0.044748
0.110454	trans	0.110454
0.151704	trans	0.151704
-0.0368035	trans	0.0368035
-0.0380391	trans	0.0380391
0.219536	trans	0.219536
0.0431606	trans	0.0431606
0.0567756	trans	0.0567756
-0.0378397	trans	0.0378397
-0.0782243	trans	0.0782243
0.0526416	trans	0.0526416
-0.119381	trans	0.119381
-0.0843055	trans	0.0843055
0.160608	trans	0.160608
-0.038232	trans	0.038232
0.0416891	trans	0.0416891
-0.0615105	trans	0.0615105
0.0427815	trans	0.0427815
0.0529481	trans	0.0529481
-0.0587984	trans	0.0587984
-0.0428563	trans	0.0428563
-0.043636	trans	0.043636
-0.257803	trans	0.257803
0.17209	trans	0.17209
0.0650503	trans	0.0650503
0.0504009	trans	0.0504009
0.0683151	trans	0.0683151
0.0615288	trans	0.0615288
0.143305	trans	0.143305
0.0520049	trans	0.0520049
-0.0480593	trans	0.0480593
0.626114	trans	0.626114
-0.172622	trans	0.172622
0.0521489	trans	0.0521489
0.0740227	trans	0.0740227
-0.0871467	trans	0.0871467
0.0890202	trans	0.0890202
0.163663	trans	0.163663
0.0600477	trans	0.0600477
0.0741209	trans	0.0741209
-0.077745	trans	0.077745
0.102458	trans	0.102458
0.0648646	trans	0.0648646
-0.0442723	trans	0.0442723
0.117638	trans	0.117638
0.0437416	trans	0.0437416
-0.0741603	trans	0.0741603
-0.0478384	trans	0.0478384
0.10625	trans	0.10625
0.0508026	trans	0.0508026
0.062162	trans	0.062162
-0.0617619	trans	0.0617619
-0.0746724	trans	0.0746724
0.0553004	trans	0.0553004
0.0822285	trans	0.0822285
-0.0996555	trans	0.0996555
-0.0420062	trans	0.0420062
0.0445191	trans	0.0445191
-0.184917	trans	0.184917
-0.0673941	trans	0.0673941
0.0399053	trans	0.0399053
0.154084	trans	0.154084
-0.0606629	trans	0.0606629
0.280192	trans	0.280192
0.0698799	trans	0.0698799
0.0520269	trans	0.0520269
-0.0393988	trans	0.0393988
-0.128193	trans	0.128193
-0.0436772	trans	0.0436772
0.143167	trans	0.143167
0.0392395	trans	0.0392395
-0.164018	trans	0.164018
0.0445422	trans	0.0445422
-0.123167	trans	0.123167
-0.142982	trans	0.142982
0.26454	trans	0.26454
0.212182	trans	0.212182
0.0895389	trans	0.0895389
-0.0685381	trans	0.0685381
-0.0642637	trans	0.0642637
-0.0633305	trans	0.0633305
-0.102905	trans	0.102905
0.0561144	trans	0.0561144
-0.0519753	trans	0.0519753
0.129381	trans	0.129381
0.0500222	trans	0.0500222
-0.0874146	trans	0.0874146
-0.0447335	trans	0.0447335
0.0615458	trans	0.0615458
-0.11044	trans	0.11044
0.125679	trans	0.125679
0.0479378	trans	0.0479378
0.0612324	trans	0.0612324
0.101653	trans	0.101653
-0.0502999	trans	0.0502999
0.0587946	trans	0.0587946
0.0632381	trans	0.0632381
0.116129	trans	0.116129
0.0562285	trans	0.0562285
0.0862128	trans	0.0862128
0.156631	trans	0.156631
0.0666438	trans	0.0666438
0.058909	trans	0.058909
0.0494175	trans	0.0494175
0.0443999	trans	0.0443999
-0.0490273	trans	0.0490273
-0.071065	trans	0.071065
0.0482247	trans	0.0482247
-0.223412	trans	0.223412
-0.0978127	trans	0.0978127
-0.0493869	trans	0.0493869
0.0462565	trans	0.0462565
0.0408679	trans	0.0408679
0.0959748	trans	0.0959748
-0.0438809	trans	0.0438809
0.0586722	trans	0.0586722
-0.113526	trans	0.113526
0.0588869	trans	0.0588869
0.0519536	trans	0.0519536
-0.07594	trans	0.07594
-0.0409149	trans	0.0409149
-0.0555911	trans	0.0555911
-0.0415091	trans	0.0415091
-0.0437861	trans	0.0437861
0.342885	trans	0.342885
-0.0564224	trans	0.0564224
0.357886	trans	0.357886
0.0385783	trans	0.0385783
-0.0408803	trans	0.0408803
0.0717615	trans	0.0717615
-0.0398986	trans	0.0398986
-0.0412232	trans	0.0412232
-0.0457714	trans	0.0457714
0.158682	trans	0.158682
0.0389132	trans	0.0389132
0.283963	trans	0.283963
0.158283	trans	0.158283
0.0441883	trans	0.0441883
0.246651	trans	0.246651
-0.104542	trans	0.104542
-0.0387247	trans	0.0387247
0.0426089	trans	0.0426089
-0.0526953	trans	0.0526953
-0.0672393	trans	0.0672393
0.0620823	trans	0.0620823
-0.0475971	trans	0.0475971
0.0582978	trans	0.0582978
0.0586472	trans	0.0586472
0.109483	trans	0.109483
-0.0346772	trans	0.0346772
-0.11434	trans	0.11434
0.0676559	trans	0.0676559
0.045842	trans	0.045842
-0.138565	trans	0.138565
-0.041078	trans	0.041078
-0.068896	trans	0.068896
-0.0770981	trans	0.0770981
-0.13346	trans	0.13346
0.0400366	trans	0.0400366
-0.0738513	trans	0.0738513
0.828455	trans	0.828455
0.19795	trans	0.19795
-0.0568297	trans	0.0568297
-0.0978734	trans	0.0978734
0.0545196	trans	0.0545196
0.0545217	trans	0.0545217
0.0442614	trans	0.0442614
0.124364	trans	0.124364
0.08323	trans	0.08323
-0.0620202	trans	0.0620202
-0.0827846	trans	0.0827846
-0.0589064	trans	0.0589064
-0.0855222	trans	0.0855222
0.164422	trans	0.164422
0.0820219	trans	0.0820219
-0.069256	trans	0.069256
-0.0455397	trans	0.0455397
-0.486643	trans	0.486643
0.785757	trans	0.785757
0.103109	trans	0.103109
0.0569398	trans	0.0569398
0.0863314	trans	0.0863314
-0.0665385	trans	0.0665385
-0.0562076	trans	0.0562076
-0.0957647	trans	0.0957647
-0.0684543	trans	0.0684543
0.0628431	trans	0.0628431
-0.0469061	trans	0.0469061
0.153862	trans	0.153862
-0.148359	trans	0.148359
-0.0560265	trans	0.0560265
-0.0615542	trans	0.0615542
-0.0885107	trans	0.0885107
0.0671482	trans	0.0671482
0.434446	trans	0.434446
-0.123339	trans	0.123339
-0.0472643	trans	0.0472643
0.042377	trans	0.042377
-0.0841797	trans	0.0841797
-0.0417242	trans	0.0417242
0.0861539	trans	0.0861539
0.0571791	trans	0.0571791
-0.0422805	trans	0.0422805
-0.052506	trans	0.052506
-0.0550093	trans	0.0550093
0.103441	trans	0.103441
0.0835547	trans	0.0835547
0.0791243	trans	0.0791243
-0.0506032	trans	0.0506032
0.128223	trans	0.128223
0.0529316	trans	0.0529316
-0.0601369	trans	0.0601369
0.14662	trans	0.14662
-0.0970721	trans	0.0970721
-0.0591866	trans	0.0591866
-0.127835	trans	0.127835
0.26085	trans	0.26085
0.0471254	trans	0.0471254
-0.26475	trans	0.26475
-0.0938097	trans	0.0938097
-0.0777654	trans	0.0777654
0.055203	trans	0.055203
0.0521245	trans	0.0521245
-0.048023	trans	0.048023
-0.0497726	trans	0.0497726
0.212351	trans	0.212351
0.063356	trans	0.063356
-0.117893	trans	0.117893
0.0472475	trans	0.0472475
0.040819	trans	0.040819
-0.0605174	trans	0.0605174
-0.0888642	trans	0.0888642
0.149684	trans	0.149684
0.0433908	trans	0.0433908
0.0715054	trans	0.0715054
0.272346	trans	0.272346
-0.0737502	trans	0.0737502
0.0857648	trans	0.0857648
-0.064699	trans	0.064699
0.0421357	trans	0.0421357
0.0789153	trans	0.0789153
-0.0529236	trans	0.0529236
0.0558904	trans	0.0558904
-0.0656197	trans	0.0656197
-0.146096	trans	0.146096
-0.0471945	trans	0.0471945
0.0394103	trans	0.0394103
0.0448655	trans	0.0448655
-0.0824475	trans	0.0824475
-0.0543226	trans	0.0543226
0.0458282	trans	0.0458282
0.0513577	trans	0.0513577
0.0620519	trans	0.0620519
-0.0581489	trans	0.0581489
0.0501325	trans	0.0501325
0.0624961	trans	0.0624961
0.0845853	trans	0.0845853
0.08347	trans	0.08347
0.0541083	trans	0.0541083
-0.0848877	trans	0.0848877
-0.0494406	trans	0.0494406
-0.0466091	trans	0.0466091
-0.0457373	trans	0.0457373
-0.0608045	trans	0.0608045
0.28584	trans	0.28584
-0.0497252	trans	0.0497252
-0.0490171	trans	0.0490171
0.103045	trans	0.103045
0.0464822	trans	0.0464822
-0.0621095	trans	0.0621095
-0.0712569	trans	0.0712569
-0.25908	trans	0.25908
0.0564204	trans	0.0564204
0.0450343	trans	0.0450343
0.0735304	trans	0.0735304
0.047888	trans	0.047888
-0.0787409	trans	0.0787409
0.046368	trans	0.046368
0.0917157	trans	0.0917157
-0.0526167	trans	0.0526167
0.11275	trans	0.11275
0.0497189	trans	0.0497189
0.099904	trans	0.099904
-0.0462193	trans	0.0462193
0.0605096	trans	0.0605096
0.0533388	trans	0.0533388
0.0529111	trans	0.0529111
-0.0490105	trans	0.0490105
-0.154868	trans	0.154868
-0.071502	trans	0.071502
-0.0702061	trans	0.0702061
0.0470832	trans	0.0470832
0.185143	trans	0.185143
-0.097702	trans	0.097702
-0.219313	trans	0.219313
0.060152	trans	0.060152
-0.0514174	trans	0.0514174
0.122378	trans	0.122378
0.0644478	trans	0.0644478
-0.143429	trans	0.143429
-0.0450046	trans	0.0450046
-0.0411531	trans	0.0411531
-0.0875125	trans	0.0875125
0.139388	trans	0.139388
0.148893	trans	0.148893
0.103917	trans	0.103917
0.0556564	trans	0.0556564
-0.039993	trans	0.039993
0.0810304	trans	0.0810304
0.0431273	trans	0.0431273
0.102289	trans	0.102289
-0.0677806	trans	0.0677806
0.044366	trans	0.044366
0.0590054	trans	0.0590054
0.097561	trans	0.097561
0.642205	trans	0.642205
0.0458626	trans	0.0458626
0.849748	trans	0.849748
-0.0880039	trans	0.0880039
0.0655717	trans	0.0655717
0.0898507	trans	0.0898507
-0.0502951	trans	0.0502951
-0.05484	trans	0.05484
0.101541	trans	0.101541
-0.0517648	trans	0.0517648
0.0638033	trans	0.0638033
0.0527634	trans	0.0527634
-0.0419636	trans	0.0419636
0.0450675	trans	0.0450675
0.0436552	trans	0.0436552
-0.110926	trans	0.110926
0.0747141	trans	0.0747141
0.0422452	trans	0.0422452
0.16915	trans	0.16915
0.0471888	trans	0.0471888
-0.0639488	trans	0.0639488
0.161026	trans	0.161026
0.0463221	trans	0.0463221
0.220836	trans	0.220836
-0.101815	trans	0.101815
0.238969	trans	0.238969
-0.0432273	trans	0.0432273
-0.053809	trans	0.053809
0.0500175	trans	0.0500175
0.0488404	trans	0.0488404
0.050605	trans	0.050605
0.221445	trans	0.221445
0.0620721	trans	0.0620721
0.103384	trans	0.103384
-0.121304	trans	0.121304
-0.0463242	trans	0.0463242
-0.0892125	trans	0.0892125
-0.0676691	trans	0.0676691
-0.0541063	trans	0.0541063
0.0496478	trans	0.0496478
0.069887	trans	0.069887
-0.40532	trans	0.40532
0.0775533	trans	0.0775533
-0.0842186	trans	0.0842186
-0.113605	trans	0.113605
0.0458593	trans	0.0458593
-0.0529718	trans	0.0529718
-0.0637173	trans	0.0637173
0.704762	trans	0.704762
0.19546	trans	0.19546
0.0404144	trans	0.0404144
0.0581575	trans	0.0581575
0.0528076	trans	0.0528076
-0.3142	trans	0.3142
0.0492906	trans	0.0492906
-0.0479692	trans	0.0479692
0.0500008	trans	0.0500008
-0.0431995	trans	0.0431995
0.0747876	trans	0.0747876
0.0432268	trans	0.0432268
0.0500008	trans	0.0500008
0.051414	trans	0.051414
0.049044	trans	0.049044
-0.0621762	trans	0.0621762
-0.0542022	trans	0.0542022
0.0466887	trans	0.0466887
-0.113723	trans	0.113723
-0.0676418	trans	0.0676418
0.0968039	trans	0.0968039
-0.0510283	trans	0.0510283
0.0494278	trans	0.0494278
-0.0759025	trans	0.0759025
0.101165	trans	0.101165
-0.0735191	trans	0.0735191
0.065448	trans	0.065448
0.043856	trans	0.043856
-0.112496	trans	0.112496
0.0470729	trans	0.0470729
-0.0464526	trans	0.0464526
-0.0688247	trans	0.0688247
0.0461734	trans	0.0461734
-0.0506957	trans	0.0506957
0.0898125	trans	0.0898125
-0.0545411	trans	0.0545411
0.0578771	trans	0.0578771
-0.0774583	trans	0.0774583
-0.0534092	trans	0.0534092
0.0691013	trans	0.0691013
-0.119082	trans	0.119082
-0.0694275	trans	0.0694275
-0.0760502	trans	0.0760502
0.0452422	trans	0.0452422
0.0572631	trans	0.0572631
-0.044306	trans	0.044306
0.0693964	trans	0.0693964
0.0477077	trans	0.0477077
0.0694678	trans	0.0694678
0.0463608	trans	0.0463608
-0.0473166	trans	0.0473166
-0.0600003	trans	0.0600003
0.0507465	trans	0.0507465
0.0464153	trans	0.0464153
0.0582019	trans	0.0582019
0.0465554	trans	0.0465554
0.0435162	trans	0.0435162
-0.0523151	trans	0.0523151
0.076095	trans	0.076095
0.0477026	trans	0.0477026
-0.0688557	trans	0.0688557
0.0500246	trans	0.0500246
-0.0549626	trans	0.0549626
-0.0466818	trans	0.0466818
-0.245775	trans	0.245775
-0.0577135	trans	0.0577135
-0.0463456	trans	0.0463456
-0.0660635	trans	0.0660635
0.0550484	trans	0.0550484
-0.0476603	trans	0.0476603
-0.0878798	trans	0.0878798
-0.0415877	trans	0.0415877
0.0986549	trans	0.0986549
0.0505249	trans	0.0505249
-0.0518674	trans	0.0518674
0.0592003	trans	0.0592003
0.0830732	trans	0.0830732
0.0454936	trans	0.0454936
0.0467854	trans	0.0467854
0.0671224	trans	0.0671224
-0.0452713	trans	0.0452713
0.0460806	trans	0.0460806
0.0477521	trans	0.0477521
0.0439573	trans	0.0439573
-0.067209	trans	0.067209
0.153423	trans	0.153423
0.0731095	trans	0.0731095
-0.0417289	trans	0.0417289
-0.0586794	trans	0.0586794
-0.0453893	trans	0.0453893
0.072565	trans	0.072565
-0.0428234	trans	0.0428234
0.124096	trans	0.124096
0.0417072	trans	0.0417072
-0.0461869	trans	0.0461869
-0.183123	trans	0.183123
0.102264	trans	0.102264
-0.0427374	trans	0.0427374
0.248498	trans	0.248498
0.0685493	trans	0.0685493
0.0585753	trans	0.0585753
-0.48696	trans	0.48696
-1.47759	trans	1.47759
-0.50174	trans	0.50174
-0.8052	trans	0.8052
-0.185743	trans	0.185743
-0.218458	trans	0.218458
-0.0474217	trans	0.0474217
-0.0640875	trans	0.0640875
0.0467783	trans	0.0467783
-0.0609672	trans	0.0609672
-0.0524666	trans	0.0524666
-0.100815	trans	0.100815
-0.054004	trans	0.054004
0.147748	trans	0.147748
-0.0494616	trans	0.0494616
0.0561699	trans	0.0561699
-0.069991	trans	0.069991
0.0620323	trans	0.0620323
0.0510466	trans	0.0510466
0.275122	trans	0.275122
0.0535174	trans	0.0535174
0.0480119	trans	0.0480119
1.17575	trans	1.17575
0.193048	trans	0.193048
0.0650049	trans	0.0650049
-0.0469419	trans	0.0469419
-0.0444245	trans	0.0444245
0.0591617	trans	0.0591617
-0.0460067	trans	0.0460067
-0.420501	trans	0.420501
0.046509	trans	0.046509
-0.0495017	trans	0.0495017
-0.0934616	trans	0.0934616
-0.0531679	trans	0.0531679
0.0770409	trans	0.0770409
0.0401288	trans	0.0401288
-0.0615522	trans	0.0615522
-0.0787397	trans	0.0787397
0.530979	trans	0.530979
-0.0506377	trans	0.0506377
0.0484046	trans	0.0484046
0.299118	trans	0.299118
0.111118	trans	0.111118
0.060784	trans	0.060784
-0.0402692	trans	0.0402692
-0.085577	trans	0.085577
0.221125	trans	0.221125
0.0404507	trans	0.0404507
-0.0463044	trans	0.0463044
-0.0528104	trans	0.0528104
-0.044101	trans	0.044101
-0.0619221	trans	0.0619221
0.0739173	trans	0.0739173
0.0530061	trans	0.0530061
0.0443181	trans	0.0443181
0.0474233	trans	0.0474233
-0.054657	trans	0.054657
