eQTL_gene_id,eQTL_gene,chromosome,eQTL_peak,eQTL_left,eQTL_right,eQTL_LOD,eQTL_gene_dist,eQTL_cis,eQTL_gene_description
YBL101C,ECM21,16,64901,26510,80834,3.215818605,,False,"""Alpha-arrestin ; ubiquitin ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters; substrate of Rsp5p-mediated Lys63-polyubiquitination and Ubp2-mediated deubiquitination; promoter contains several Gcn4p binding sites required for induction in response to starvation via Gcn4p and the general amino acid control pathway; ECM21 has a paralog ; CSR2 ; that arose from the whole genome duplication"""
YBL098W,BNA4,16,252618,228020,523749,5.367350346,,False,"""Kynurenine 3-monooxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"""
YBL089W,AVT5,16,207364,176140,214724,9.193257694,,False,"""Putative transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters; AVT5 has a paralog ; AVT6 ; that arose from the whole genome duplication"""
YBL080C,PET112,16,207364,180404,227828,4.052700486,,False,"""Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog"""
YBL069W,AST1,16,418246,418246,445425,6.549993369,,False,"""Lipid raft associated protein; interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane by influencing its incorporation into lipid rafts; sometimes classified in the medium-chain dehydrogenase/reductases (MDRs) superfamily; AST1 has a paralog ; AST2 ; that arose from the whole genome duplication"""
YBL057C,PTH2,16,504270,476694,525073,3.269622083,,False,"""One of two mitochondrially-localized peptidyl-tRNA hydrolases; negatively regulates the ubiquitin-proteasome pathway via interactions with ubiquitin-like ubiquitin-associated proteins; dispensable for cell growth; see also PTH1"""
YBL056W,PTC3,16,479770,452986,497707,4.7799993,,False,"""Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA damage checkpoint inactivation; PTC3 has a paralog ; PTC2 ; that arose from the whole genome duplication"""
YBL050W,SEC17,16,483027,476694,525073,5.085046263,,False,"""Alpha-SNAP cochaperone; SNARE-complex adaptor for Sec18 (NSF) during the disassembly of postfusion cis-SNARE complexes; stimulates the ATPase activity of Sec18p; peripheral membrane protein required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; and autophagy; similar to mammalian alpha-SNAP"""
YBL042C,FUI1,16,501255,483027,525073,10.40849684,,False,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress"""
YBL040C,ERD2,16,501255,469693,526767,3.18527797,,False,"""HDEL receptor; an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins"""
YBL039W-B,MIN6,16,672180,599378,714288,3.412763469,,False,"""Mitochondrial protein of unknown function; mCherry fusion protein localizes to the vacuole"""
YBL033C,RIB1,16,483319,466112,591786,4.374822794,,False,"""GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway"""
YBL029C-A,YBL029C-A,16,215183,207364,229981,6.061730414,,False,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; protein abundance increases in response to DNA replication stress; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica"""
YBL023C,MCM2,16,138673,69311,159409,4.052163287,,False,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress"""
YBL016W,FUS3,16,472696,462164,505150,10.92388968,,False,"""Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p ; Far1p ; Bni1p ; Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p ; promoting its; inhibits recruitment of Ste5p ; Cdc42p-mediated asymmetry and mating morphogenesis"""
YBL006C,LDB7,16,207364,171059,215587,4.148113582,,False,"""Component of the RSC chromatin remodeling complex; interacts with Rsc3p ; Rsc30p ; Npl6p ; and Htl1p to form a module important for a broad range of RSC functions"""
YBL002W,HTB2,16,465114,264964,475496,3.487660704,,False,"""Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication ; transcriptional activation ; meiotic DSB formation and H3 methylation"""
YBR005W,RCR1,16,215587,189738,291046,5.174144715,,False,"""Plasma membrane (PM) ubiquitin ligase-substrate adaptor; involved in cell wall chitin deposition; ubiquitinates and down-regulates chitin synthase Chs3p abundance at PM via calcineurin/Crz1 signaling pathway which regulates RCR1 expression; delivered to PM by exomer complex using novel PM sorting motif; RCR1 has a paralog ; RCR2 ; that arose from the whole genome duplication"""
YBR007C,DSF2,16,516710,429479,526767,3.660200057,,False,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress"""
YBR014C,GRX7,16,525073,462319,584269,3.788751279,,False,"""Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog ; GRX6 ; that arose from the whole genome duplication"""
YBR015C,MNN2,16,504270,427130,520400,3.441289366,,False,"""Alpha-1,2-mannosyltransferase; responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides ; localizes to an early Golgi compartment"""
YBR021W,FUR4,16,520404,516710,586808,5.445439541,,False,"""Plasma membrane localized uracil permease; expression is tightly regulated by uracil levels and environmental cues; conformational alterations induced by unfolding or substrate binding result in Rsp5p-mediated ubiquitination and degradation"""
YBR023C,CHS3,16,450415,273874,525073,3.326336822,,False,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention"""
YBR035C,PDX3,16,482770,163733,606419,3.330025848,,False,"""Pyridoxine (pyridoxamine) phosphate oxidase; has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"""
YBR036C,CSG2,16,207364,199138,229981,3.719412486,,False,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress"""
YBR038W,CHS2,16,64363,53867,77440,4.002156775,,False,"""Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis; phosphorylation by Dbf2p kinase regulates its dynamics and chitin synthesis during cytokinesis"""
YBR039W,ATP3,16,528593,482770,623271,3.268225204,,False,"""Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large ; evolutionarily conserved enzyme complex required for ATP synthesis"""
YBR046C,ZTA1,16,215587,163733,226571,3.297845934,,False,"""NADPH-dependent quinone reductase; GFP-tagged protein localizes to the cytoplasm and nucleus; has similarity to E. coli quinone oxidoreductase and to human zeta-crystallin"""
YBR047W,FMP23,16,503305,476694,593213,4.009909507,,False,"""Putative protein of unknown function; proposed to be involved in iron or copper homeostasis; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies"""
YBR053C,YBR053C,16,525073,215183,685648,3.142585148,,False,"""Putative protein of unknown function; induced by cell wall perturbation"""
YBR055C,PRP6,16,467632,425228,499315,3.399310897,,False,"""Splicing factor; component of the U4/U6-U5 snRNP complex"""
YBR057C,MUM2,16,779281,750943,785737,5.27711484,,False,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex"""
YBR062C,YBR062C,16,483319,189738,526767,3.535783976,,False,"""Protein of unknown function that interacts with Msb2p; may play a role in activation of the filamentous growth pathway"""
YBR066C,NRG2,16,108300,76550,525073,3.148339967,,False,"""Transcriptional repressor; mediates glucose repression and negatively regulates filamentous growth; activated in stochastic pulses of nuclear localization in response to low glucose"""
YBR067C,TIP1,16,494922,484429,520400,5.570414199,,False,"""Major cell wall mannoprotein with possible lipase activity; transcription is induced by heat- and cold-shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins"""
YBR071W,YBR071W,16,228020,67473,373351,3.382655146,,False,"""Protein of unknown function found in the cytoplasm and bud neck; mRNA expression may be regulated by the cell cycle and/or cell wall stress; overexpression of YBR071W affects endocytic protein trafficking"""
YBR078W,ECM33,16,501255,462045,526767,3.9811573,,False,"""GPI-anchored protein involved in efficient glucose uptake; possible role in apical bud growth; GPI-anchoring on the plasma membrane crucial to function; phosphorylated in mitochondria; similar to Sps2p; ECM33 has a paralog ; PST1 ; that arose from the whole genome duplication"""
YBR081C,SPT7,16,64363,53867,138673,3.492616871,,False,"""Subunit of the SAGA transcriptional regulatory complex; involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex"""
YBR083W,TEC1,16,468177,433340,475496,5.35492095,,False,"""Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes ; which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member"""
YBR085W,AAC3,16,182943,163733,211386,3.560107047,,False,"""Mitochondrial inner membrane ADP/ATP translocator; exchanges cytosolic ADP for mitochondrially synthesized ATP; expressed under anaerobic conditions; similar to Aac1p; has roles in maintenance of viability and in respiration; AAC3 has a paralog ; PET9 ; that arose from the whole genome duplication"""
YBR086C,IST2,16,64363,43052,82484,3.545479897,,False,"""Cortical ER protein involved in ER-plasma membrane (PM) tethering; one of 6 proteins (Ist2 ; Scs2 ; Scs22 ; Tcb1 ; Tcb2 ; Tcb3) that connect ER to PM ; regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1 phosphatase to PI4P; required to locate Osh6 ; Osh7 in ER/PM contact site to allow phosphatidylserine transport from ER to PM; localizes to mother in small-budded cells ; to bud in medium- ; large-budded cells; mRNA transported to bud tip by actomyosin-driven process"""
