snp_marker,chr,pos,Besse,Jakobson,Albert
chr13:494582,13,494582,False,False,True
chr13:494673,13,494673,False,False,True
chr13:494734,13,494734,False,False,True
chr13:494735,13,494735,False,False,True
chr13:494827,13,494827,False,False,True
chr13:494850,13,494850,False,False,True
chr13:494957,13,494957,False,False,True
chr13:494984,13,494984,False,False,True
chr13:494986,13,494986,False,False,True
chr13:495175,13,495175,True,True,False
chr13:495304,13,495304,False,False,True
chr13:495487,13,495487,False,False,True
chr13:495523,13,495523,True,True,False
chr13:495637,13,495637,False,False,True
chr13:496111,13,496111,False,False,True
chr13:496303,13,496303,False,False,True
chr13:496310,13,496310,False,False,True
chr13:496501,13,496501,False,False,True
chr13:496520,13,496520,False,False,True
chr13:496537,13,496537,False,False,True
chr13:496565,13,496565,False,False,True
chr13:496640,13,496640,False,False,True
chr13:496721,13,496721,False,False,True
chr13:496739,13,496739,False,False,True
chr13:496955,13,496955,False,False,True
chr13:497249,13,497249,False,False,True
chr13:497270,13,497270,False,False,True
chr13:497366,13,497366,False,False,True
chr13:497568,13,497568,False,False,True
chr13:497759,13,497759,False,False,True
chr13:497778,13,497778,False,False,True
chr13:498101,13,498101,False,False,True
chr13:498543,13,498543,False,False,True
chr13:498573,13,498573,False,False,True
chr13:498745,13,498745,False,False,True
chr13:499134,13,499134,False,False,True
chr13:499228,13,499228,True,True,True
chr13:499738,13,499738,False,False,True
chr13:499915,13,499915,False,False,True
chr13:499930,13,499930,False,False,True
chr13:500062,13,500062,True,True,False
chr13:500365,13,500365,True,True,True
chr13:500701,13,500701,True,True,True
chr13:500738,13,500738,False,False,True
chr13:500788,13,500788,False,False,True
chr13:500943,13,500943,False,False,True
chr13:501060,13,501060,False,False,True
chr13:501075,13,501075,True,True,True
chr13:501084,13,501084,False,False,True
chr13:501090,13,501090,False,False,True
chr13:501121,13,501121,False,False,True
chr13:501143,13,501143,False,False,True
chr13:501911,13,501911,False,False,True
chr13:502051,13,502051,False,False,True
chr13:502120,13,502120,False,False,True
chr13:502616,13,502616,False,False,True
chr13:502640,13,502640,False,False,True
chr13:502704,13,502704,False,False,True
chr13:502787,13,502787,False,False,True
chr13:502824,13,502824,False,False,True
chr13:502862,13,502862,False,False,True
chr13:502913,13,502913,True,True,False
chr13:502915,13,502915,False,False,True
chr13:502941,13,502941,False,False,True
chr13:502964,13,502964,False,False,True
chr13:503125,13,503125,False,False,True
chr13:503212,13,503212,False,False,True
chr13:503284,13,503284,False,False,True
chr13:503363,13,503363,True,True,False
chr13:503379,13,503379,False,False,True
chr13:503388,13,503388,False,False,True
chr13:503456,13,503456,False,False,True
chr13:503612,13,503612,False,False,True
chr13:503636,13,503636,True,True,True
chr13:503653,13,503653,True,True,True
chr13:503664,13,503664,False,False,True
chr13:503711,13,503711,False,False,True
chr13:503721,13,503721,False,False,True
chr13:504174,13,504174,False,False,True
chr13:504283,13,504283,False,False,True
chr13:504337,13,504337,False,False,True
chr13:504435,13,504435,False,False,True
chr13:504447,13,504447,False,False,True
chr13:504775,13,504775,False,False,True
chr13:504829,13,504829,False,False,True
chr13:504848,13,504848,False,False,True
chr13:504878,13,504878,False,False,True
chr13:504891,13,504891,False,False,True
chr13:505070,13,505070,True,True,True
chr13:505100,13,505100,False,False,True
chr13:505362,13,505362,False,False,True
chr13:505690,13,505690,False,False,True
chr13:505942,13,505942,False,False,True
chr13:505945,13,505945,False,False,True
chr13:506148,13,506148,True,True,False
chr13:506166,13,506166,False,False,True
chr13:506197,13,506197,True,True,True
chr13:506223,13,506223,True,True,True
chr13:506332,13,506332,True,True,True
chr13:506403,13,506403,False,False,True
chr13:506583,13,506583,False,False,True
chr13:506838,13,506838,False,False,True
chr13:506964,13,506964,False,False,True
chr13:506980,13,506980,False,False,True
chr13:507039,13,507039,False,False,True
chr13:507297,13,507297,False,False,True
chr13:507637,13,507637,False,False,True
chr13:507712,13,507712,False,False,True
chr13:508389,13,508389,False,False,True
chr13:508549,13,508549,False,False,True
chr13:508768,13,508768,False,False,True
chr13:508918,13,508918,False,False,True
chr13:509480,13,509480,True,True,True
chr13:509524,13,509524,True,True,False
chr13:510091,13,510091,False,False,True
chr13:510249,13,510249,True,True,False
chr13:510373,13,510373,False,False,True
chr13:510615,13,510615,False,False,True
chr13:510643,13,510643,True,True,False
chr13:510966,13,510966,False,False,True
chr13:510968,13,510968,True,True,True
chr13:510989,13,510989,False,False,True
chr13:511205,13,511205,False,False,True
chr13:511256,13,511256,False,False,True
chr13:511310,13,511310,False,False,True
chr13:511585,13,511585,True,True,False
chr13:511660,13,511660,True,True,False
chr13:511679,13,511679,False,False,True
chr13:511826,13,511826,False,False,True
chr13:511842,13,511842,True,True,True
chr13:511892,13,511892,False,False,True
chr13:511911,13,511911,False,False,True
chr13:511953,13,511953,False,False,True
chr13:512104,13,512104,False,False,True
chr13:512124,13,512124,False,False,True
chr13:512151,13,512151,False,False,True
chr13:512161,13,512161,False,False,True
chr13:512189,13,512189,False,False,True
chr13:512254,13,512254,False,False,True
chr13:512272,13,512272,False,False,True
chr13:512330,13,512330,False,False,True
chr13:512343,13,512343,False,False,True
chr13:512366,13,512366,False,False,True
chr13:512368,13,512368,False,False,True
chr13:512449,13,512449,False,False,True
chr13:512520,13,512520,False,False,True
chr13:512540,13,512540,False,False,True
chr13:512558,13,512558,False,False,True
chr13:512693,13,512693,False,False,True
chr13:512725,13,512725,False,False,True
chr13:512809,13,512809,False,False,True
chr13:512964,13,512964,False,False,True
chr13:513020,13,513020,False,False,True
chr13:513049,13,513049,False,False,True
chr13:513096,13,513096,False,False,True
chr13:513097,13,513097,False,False,True
chr13:513130,13,513130,False,False,True
chr13:513160,13,513160,False,False,True
chr13:513161,13,513161,False,False,True
chr13:513217,13,513217,True,True,False
chr13:513259,13,513259,False,False,True
chr13:513285,13,513285,False,False,True
chr13:513345,13,513345,False,False,True
chr13:513350,13,513350,False,False,True
chr13:513352,13,513352,False,False,True
chr13:513381,13,513381,False,False,True
chr13:513415,13,513415,False,False,True
chr13:513420,13,513420,False,False,True
chr13:513425,13,513425,False,False,True
chr13:513448,13,513448,False,False,True
chr13:513778,13,513778,False,False,True
chr13:513927,13,513927,True,True,True
chr13:514095,13,514095,False,False,True
chr13:514118,13,514118,False,False,True
chr13:514124,13,514124,False,False,True
chr13:514127,13,514127,True,True,False
chr13:514146,13,514146,False,False,True
chr13:514194,13,514194,False,False,True
chr13:514210,13,514210,False,False,True
chr13:514327,13,514327,False,False,True
chr13:514342,13,514342,False,False,True
chr13:514631,13,514631,False,False,True
chr13:514849,13,514849,True,True,True
chr13:516109,13,516109,False,False,True
chr13:516134,13,516134,False,False,True
chr13:517233,13,517233,True,True,False
chr13:517277,13,517277,False,False,True
chr13:519684,13,519684,True,True,True
chr13:522023,13,522023,True,True,False
chr13:522293,13,522293,True,True,False
chr13:522976,13,522976,True,True,False
chr13:524221,13,524221,True,True,True
chr13:524777,13,524777,True,True,True
chr13:526917,13,526917,False,False,True
chr13:527416,13,527416,True,True,False
chr13:531104,13,531104,True,True,True
chr13:532942,13,532942,False,False,True
chr13:534586,13,534586,True,True,False
chr13:534609,13,534609,True,True,False
chr13:534733,13,534733,True,True,False
chr13:534845,13,534845,True,True,False
chr13:535159,13,535159,True,True,False
chr13:535362,13,535362,True,True,True
chr13:535671,13,535671,True,True,False
chr13:535701,13,535701,True,True,True
chr13:535737,13,535737,True,True,False
chr13:535756,13,535756,True,True,False
chr13:535862,13,535862,True,True,False
chr13:536166,13,536166,True,True,False
chr13:536190,13,536190,True,True,False
chr13:536290,13,536290,True,True,False
chr13:536440,13,536440,True,True,False
chr13:536982,13,536982,True,True,False
chr13:537041,13,537041,True,True,False
chr13:537924,13,537924,True,True,True
chr13:538521,13,538521,True,True,False
chr13:538607,13,538607,True,True,False
chr13:538631,13,538631,True,True,False
chr13:539260,13,539260,True,True,True
chr13:539269,13,539269,True,True,False
chr13:539498,13,539498,True,True,False
chr13:540088,13,540088,False,False,True
chr13:540307,13,540307,True,True,False
chr13:540446,13,540446,True,True,False
chr13:540762,13,540762,True,True,False
chr13:540808,13,540808,True,True,False
chr13:541095,13,541095,True,True,True
chr13:541424,13,541424,True,True,True
chr13:541435,13,541435,True,True,False
chr13:542130,13,542130,True,True,True
chr13:542277,13,542277,False,False,True
chr13:542926,13,542926,False,False,True
chr13:542977,13,542977,True,True,True
chr13:543392,13,543392,False,False,True
chr13:544007,13,544007,False,False,True
chr13:545520,13,545520,False,False,True
chr13:546586,13,546586,True,True,False
chr13:547537,13,547537,False,False,True
chr13:547627,13,547627,True,True,True
chr13:548118,13,548118,True,True,True
chr13:548704,13,548704,True,True,False
chr13:548999,13,548999,True,True,True
chr13:549287,13,549287,True,True,True
chr13:549726,13,549726,True,True,False
chr13:552041,13,552041,True,True,True
chr13:552167,13,552167,True,True,False
chr13:552236,13,552236,True,True,False
chr13:552364,13,552364,False,False,True
chr13:554202,13,554202,True,True,False
chr13:554421,13,554421,False,False,True
chr13:554523,13,554523,True,True,False
chr13:554664,13,554664,False,False,True
chr13:554724,13,554724,False,False,True
chr13:554817,13,554817,False,False,True
chr13:554844,13,554844,False,False,True
chr13:555036,13,555036,False,False,True
chr13:555078,13,555078,False,False,True
chr13:555522,13,555522,False,False,True
chr13:555756,13,555756,False,False,True
chr13:555852,13,555852,False,False,True
chr13:556209,13,556209,False,False,True
chr13:556437,13,556437,False,False,True
chr13:556725,13,556725,True,True,True
chr13:556842,13,556842,False,False,True
chr13:557358,13,557358,False,False,True
chr13:557425,13,557425,False,False,True
chr13:558486,13,558486,False,False,True
chr13:558853,13,558853,False,False,True
chr13:558877,13,558877,False,False,True
chr13:558882,13,558882,False,False,True
chr13:558886,13,558886,False,False,True
chr13:558987,13,558987,False,False,True
chr13:559009,13,559009,True,True,True
chr13:559132,13,559132,False,False,True
chr13:559312,13,559312,False,False,True
chr13:559878,13,559878,False,False,True
chr13:560210,13,560210,False,False,True
chr13:560261,13,560261,False,False,True
chr13:560317,13,560317,False,False,True
chr13:560337,13,560337,False,False,True
chr13:560774,13,560774,True,True,False
chr13:560879,13,560879,True,True,True
chr13:560911,13,560911,False,False,True
chr13:560915,13,560915,False,False,True
chr13:561020,13,561020,False,False,True
chr13:561132,13,561132,False,False,True
chr13:561390,13,561390,False,False,True
chr13:561510,13,561510,False,False,True
chr13:561662,13,561662,True,True,True
chr13:561755,13,561755,True,True,True
chr13:561922,13,561922,False,False,True
chr13:562475,13,562475,True,True,False
chr13:562601,13,562601,False,False,True
chr13:562620,13,562620,False,False,True
chr13:562752,13,562752,False,False,True
chr13:562796,13,562796,False,False,True
chr13:562848,13,562848,False,False,True
chr13:562854,13,562854,False,False,True
chr13:562891,13,562891,False,False,True
chr13:562900,13,562900,False,False,True
chr13:562933,13,562933,False,False,True
chr13:562955,13,562955,True,True,True
chr13:562976,13,562976,True,True,True
chr13:563052,13,563052,False,False,True
chr13:563456,13,563456,False,False,True
chr13:563599,13,563599,False,False,True
chr13:563796,13,563796,False,False,True
chr13:564094,13,564094,True,True,False
chr13:564146,13,564146,True,True,True
chr13:564175,13,564175,False,False,True
chr13:564541,13,564541,False,False,True
chr13:565076,13,565076,False,False,True
chr13:565181,13,565181,False,False,True
chr13:565236,13,565236,False,False,True
chr13:565315,13,565315,False,False,True
chr13:566017,13,566017,False,False,True
chr13:566147,13,566147,False,False,True
chr13:566257,13,566257,False,False,True
chr13:566485,13,566485,False,False,True
chr13:566498,13,566498,False,False,True
chr13:566527,13,566527,False,False,True
chr13:566650,13,566650,False,False,True
chr13:566965,13,566965,False,False,True
chr13:566975,13,566975,False,False,True
chr13:567013,13,567013,False,False,True
chr13:567075,13,567075,False,False,True
chr13:567163,13,567163,False,False,True
chr13:567577,13,567577,False,False,True
chr13:567592,13,567592,False,False,True
chr13:567978,13,567978,False,False,True
chr13:568056,13,568056,False,False,True
chr13:568072,13,568072,False,False,True
chr13:568174,13,568174,False,False,True
chr13:568210,13,568210,False,False,True
chr13:568220,13,568220,False,False,True
chr13:568443,13,568443,False,False,True
chr13:568527,13,568527,False,False,True
chr13:568577,13,568577,False,False,True
chr13:568585,13,568585,False,False,True
chr13:568827,13,568827,True,True,False
chr13:569109,13,569109,False,False,True
chr13:569786,13,569786,False,False,True
chr13:569867,13,569867,False,False,True
chr13:570462,13,570462,False,False,True
chr13:571024,13,571024,False,False,True
chr13:571039,13,571039,False,False,True
chr13:571067,13,571067,False,False,True
chr13:571144,13,571144,False,False,True
chr13:571170,13,571170,False,False,True
chr13:571183,13,571183,False,False,True
chr13:571224,13,571224,False,False,True
chr13:571441,13,571441,False,False,True
chr13:571835,13,571835,False,False,True
chr13:572003,13,572003,False,False,True
chr13:572476,13,572476,False,False,True
chr13:572646,13,572646,False,False,True
chr13:572799,13,572799,False,False,True
chr13:572826,13,572826,False,False,True
chr13:572957,13,572957,False,False,True
