Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YOR201C	SNPs	15	721219	2.31e-08	0.09577273	Local	0.09577273	cis
Transcriptomics	YOR201C	SNPs	15	718752	3.74e-07	0.0390656	Local	0.0390656	cis
Transcriptomics	YOR201C	SNPs	14	725092	8.03e-07	0.0105301	Distant	0.0105301	trans
Transcriptomics	YOR204W	SNPs	15	563727	1.47e-06	0.01446071	Distant	0.01446071	trans
Transcriptomics	YOR206W	SNPs	7	655851	1.38e-06	0.00622449	Distant	0.00622449	trans
Transcriptomics	YOR207C	SNPs	11	290740	7.92e-07	0.01777882	Distant	0.01777882	trans
Transcriptomics	YOR207C	SNPs	7	655851	3.16e-06	0.00645001	Distant	0.00645001	trans
Transcriptomics	YOR209C	SNPs	15	737961	1.61e-16	0.19672443	Local	0.19672443	cis
Transcriptomics	YOR209C	SNPs	9	282224	6.52e-07	0.03848146	Distant	0.03848146	trans
Transcriptomics	YOR209C	SNPs	15	833368	1.21e-06	0.0151695	Distant	0.0151695	trans
Transcriptomics	YOR209C	SNPs	15	922531	1.71e-06	0.01934772	Distant	0.01934772	trans
Transcriptomics	YOR213C	SNPs	11	572498	3.71e-07	0.09551628	Distant	0.09551628	trans
Transcriptomics	YOR213C	SNPs	14	230725	2.38e-06	0.03454598	Distant	0.03454598	trans
Transcriptomics	YOR216C	SNPs	11	416779	3.75e-06	0.01702972	Distant	0.01702972	trans
Transcriptomics	YOR219C	SNPs	15	754326	2.38e-10	0.06229777	Local	0.06229777	cis
Transcriptomics	YOR219C	SNPs	15	754376	1.81e-08	0.07686707	Local	0.07686707	cis
Transcriptomics	YOR219C	SNPs	15	754284	9.98e-07	0.01096331	Local	0.01096331	cis
Transcriptomics	YOR220W	SNPs	7	655851	1.96e-07	0.00733277	Distant	0.00733277	trans
Transcriptomics	YOR222W	SNPs	15	758119	7.46e-14	0.05617404	Local	0.05617404	cis
Transcriptomics	YOR222W	SNPs	15	587077	2.15e-09	0.01565515	Distant	0.01565515	trans
Transcriptomics	YOR222W	SNPs	15	712134	3.18e-06	0.00503753	Distant	0.00503753	trans
Transcriptomics	YOR225W	SNPs	11	258850	2.13e-06	0.00696853	Distant	0.00696853	trans
Transcriptomics	YOR226C	SNPs	13	213896	5.09e-07	0.00696851	Distant	0.00696851	trans
Transcriptomics	YOR226C	SNPs	7	655851	1.7e-06	0.00642355	Distant	0.00642355	trans
Transcriptomics	YOR228C	SNPs	15	766225	3.52e-09	0.00885328	Local	0.00885328	cis
Transcriptomics	YOR228C	SNPs	15	763477	7.22e-07	0.00652501	Local	0.00652501	cis
Transcriptomics	YOR228C	SNPs	15	765566	4.66e-06	0.02495049	Local	0.02495049	cis
Transcriptomics	YOR229W	SNPs	15	762711	3.01e-06	0.01385219	Local	0.01385219	cis
Transcriptomics	YOR229W	SNPs	4	786028	3.8e-06	0.06081577	Distant	0.06081577	trans
Transcriptomics	YOR230W	SNPs	15	770554	1.71e-09	0.09984467	Local	0.09984467	cis
Transcriptomics	YOR230W	SNPs	15	770526	7.05e-08	0.01780551	Local	0.01780551	cis
Transcriptomics	YOR230W	SNPs	15	755969	6.01e-07	0.00975851	Local	0.00975851	cis
Transcriptomics	YOR230W	SNPs	14	302293	2.23e-06	0.00773491	Distant	0.00773491	trans
Transcriptomics	YOR231W	SNPs	14	245464	1.72e-06	0.00427546	Distant	0.00427546	trans
Transcriptomics	YOR231W	SNPs	4	634669	2.48e-06	0.00986516	Distant	0.00986516	trans
Transcriptomics	YOR231W	SNPs	10	257097	2.62e-06	0.01367156	Distant	0.01367156	trans
Transcriptomics	YOR232W	SNPs	7	1031236	3.51e-06	0.01907417	Distant	0.01907417	trans
Transcriptomics	YOR236W	SNPs	15	780911	3.76e-18	0.04711162	Local	0.04711162	cis
Transcriptomics	YOR236W	SNPs	15	780823	9.14e-09	0.06455401	Local	0.06455401	cis
Transcriptomics	YOR236W	SNPs	15	675643	1.05e-06	0.03091761	Distant	0.03091761	trans
Transcriptomics	YOR237W	SNPs	9	396773	3.69e-06	0.02170982	Distant	0.02170982	trans
Transcriptomics	YOR237W	SNPs	7	92485	3.81e-06	0.01056241	Distant	0.01056241	trans
Transcriptomics	YOR238W	SNPs	15	783414	1e-06	0.06673486	Local	0.06673486	cis
Transcriptomics	YOR241W	SNPs	15	790997	1.35e-06	0.09631222	Local	0.09631222	cis
Transcriptomics	YOR242C	SNPs	7	238358	2.37e-06	0.02748835	Distant	0.02748835	trans
Transcriptomics	YOR245C	SNPs	15	795300	3.03e-06	0.02964391	Local	0.02964391	cis
Transcriptomics	YOR247W	SNPs	2	502038	3.41e-06	0.00859272	Distant	0.00859272	trans
Transcriptomics	YOR252W	SNPs	7	655851	1.46e-07	0.00801639	Distant	0.00801639	trans
Transcriptomics	YOR252W	SNPs	13	213896	3.62e-06	0.00613488	Distant	0.00613488	trans
Transcriptomics	YOR253W	SNPs	12	1031026	1.77e-06	0.06270778	Distant	0.06270778	trans
Transcriptomics	YOR258W	SNPs	15	812219	4.64e-11	0.0492254	Local	0.0492254	cis
Transcriptomics	YOR258W	SNPs	15	816256	4.12e-08	0.01492395	Local	0.01492395	cis
Transcriptomics	YOR261C	SNPs	12	78954	5.66e-06	0.00858274	Distant	0.00858274	trans
Transcriptomics	YOR262W	SNPs	11	328199	1.16e-06	0.06710251	Distant	0.06710251	trans
Transcriptomics	YOR264W	SNPs	14	230535	4.32e-06	0.01293987	Distant	0.01293987	trans
Transcriptomics	YOR271C	SNPs	10	524477	4.44e-07	0.05560953	Distant	0.05560953	trans
Transcriptomics	YOR272W	SNPs	7	655851	1.64e-06	0.0062245	Distant	0.0062245	trans
Transcriptomics	YOR273C	SNPs	15	836747	3.19e-11	0.05677599	Local	0.05677599	cis
Transcriptomics	YOR273C	SNPs	15	935795	3.62e-06	0.00617623	Distant	0.00617623	trans
Transcriptomics	YOR284W	SNPs	13	28338	3.11e-06	0.01448783	Distant	0.01448783	trans
Transcriptomics	YOR284W	SNPs	7	774613	3.34e-06	0.02845232	Distant	0.02845232	trans
Transcriptomics	YOR284W	SNPs	9	166175	3.88e-06	0.01178975	Distant	0.01178975	trans
Transcriptomics	YOR285W	SNPs	15	849538	3.45e-27	0.05164266	Local	0.05164266	cis
Transcriptomics	YOR285W	SNPs	15	849514	4.09e-21	0.30522972	Local	0.30522972	cis
Transcriptomics	YOR285W	SNPs	15	849243	1.98e-11	0.16702839	Local	0.16702839	cis
Transcriptomics	YOR285W	SNPs	15	846762	3.33e-10	0.01819926	Local	0.01819926	cis
Transcriptomics	YOR285W	SNPs	15	849548	6.69e-09	0.02669905	Local	0.02669905	cis
Transcriptomics	YOR285W	SNPs	15	849274	4.72e-07	0.03258254	Local	0.03258254	cis
Transcriptomics	YOR285W	SNPs	15	842085	5.25e-06	0.01607844	Local	0.01607844	cis
Transcriptomics	YOR286W	SNPs	15	846762	2.14e-10	0.02105211	Local	0.02105211	cis
Transcriptomics	YOR286W	SNPs	15	847521	2.89e-10	0.01238785	Local	0.01238785	cis
Transcriptomics	YOR286W	SNPs	15	850811	3.64e-08	0.06880631	Local	0.06880631	cis
Transcriptomics	YOR286W	SNPs	15	892301	1.16e-06	0.07581722	Distant	0.07581722	trans
Transcriptomics	YOR286W	SNPs	15	850405	1.75e-06	0.01561861	Local	0.01561861	cis
Transcriptomics	YOR286W	SNPs	15	836722	2.22e-06	0.01875045	Local	0.01875045	cis
Transcriptomics	YOR286W	SNPs	15	851261	2.7e-06	0.01556827	Local	0.01556827	cis
Transcriptomics	YOR287C	SNPs	5	220904	6.14e-06	0.0143264	Distant	0.0143264	trans
Transcriptomics	YOR288C	SNPs	9	172433	2.33e-06	0.02555602	Distant	0.02555602	trans
Transcriptomics	YOR288C	SNPs	11	443774	2.94e-06	0.01986507	Distant	0.01986507	trans
Transcriptomics	YOR289W	SNPs	15	853264	1.4e-08	0.01243585	Local	0.01243585	cis
Transcriptomics	YOR293C-A	SNPs	2	92362	9.95e-07	0.08108721	Distant	0.08108721	trans
Transcriptomics	YOR298W	SNPs	7	367444	2.77e-06	0.00807488	Distant	0.00807488	trans
Transcriptomics	YOR300W	SNPs	15	882045	2.21e-06	0.0093546	Local	0.0093546	cis
Transcriptomics	YOR304C-A	SNPs	15	336658	1.28e-07	0.02806734	Distant	0.02806734	trans
Transcriptomics	YOR304C-A	SNPs	15	804513	1.39e-06	0.05665726	Distant	0.05665726	trans
Transcriptomics	YOR304C-A	SNPs	10	643135	1.47e-06	0.00514928	Distant	0.00514928	trans
Transcriptomics	YOR304C-A	SNPs	15	339178	2.83e-06	0.00932628	Distant	0.00932628	trans
Transcriptomics	YOR304C-A	SNPs	15	832169	5.06e-06	0.01655939	Distant	0.01655939	trans
Transcriptomics	YOR310C	SNPs	7	655851	5.65e-07	0.00686658	Distant	0.00686658	trans
Transcriptomics	YOR313C	SNPs	1	198502	5.29e-06	0.00860932	Distant	0.00860932	trans
Transcriptomics	YOR315W	SNPs	4	1492828	7.26e-07	0.09874161	Distant	0.09874161	trans
Transcriptomics	YOR316C	SNPs	15	907847	9.16e-17	0.05504489	Local	0.05504489	cis
Transcriptomics	YOR317W	SNPs	15	1078080	1.11e-06	0.06489248	Distant	0.06489248	trans
Transcriptomics	YOR318C	SNPs	12	138957	1.43e-06	0.01680759	Distant	0.01680759	trans
Transcriptomics	YOR319W	SNPs	15	912729	6.61e-07	0.07054366	Local	0.07054366	cis
Transcriptomics	YOR321W	SNPs	3	275765	1.76e-06	0.01449294	Distant	0.01449294	trans
Transcriptomics	YOR324C	SNPs	15	483110	1.76e-06	0.01832701	Distant	0.01832701	trans
Transcriptomics	YOR324C	SNPs	15	350338	2.45e-06	0.00788862	Distant	0.00788862	trans
Transcriptomics	YOR328W	SNPs	15	933449	5.67e-08	0.02317674	Local	0.02317674	cis
Transcriptomics	YOR329W-A	SNPs	14	412689	2.44e-06	0.01861369	Distant	0.01861369	trans
Transcriptomics	YOR332W	SNPs	16	377196	3.68e-06	0.00664695	Distant	0.00664695	trans
Transcriptomics	YOR340C	SNPs	7	655851	1.87e-07	0.00758239	Distant	0.00758239	trans
Transcriptomics	YOR340C	SNPs	13	213896	5.89e-06	0.00566117	Distant	0.00566117	trans
Transcriptomics	YOR341W	SNPs	7	655851	6.32e-07	0.00686214	Distant	0.00686214	trans
Transcriptomics	YOR343C	SNPs	8	58546	9.7e-06	0.07232825	Distant	0.07232825	trans
Transcriptomics	YOR346W	SNPs	16	224069	1.02e-06	0.03394122	Distant	0.03394122	trans
Transcriptomics	YOR346W	SNPs	16	175312	1.7e-06	0.0122876	Distant	0.0122876	trans
Transcriptomics	YOR347C	SNPs	4	1225163	1.85e-06	0.01563808	Distant	0.01563808	trans
Transcriptomics	YOR351C	SNPs	16	428330	1.87e-07	0.10441976	Distant	0.10441976	trans
Transcriptomics	YOR351C	SNPs	13	111909	1.93e-06	0.05496582	Distant	0.05496582	trans
Transcriptomics	YOR351C	SNPs	15	994505	2.58e-06	0.0099795	Local	0.0099795	cis
Transcriptomics	YOR352W	SNPs	3	65398	4.62e-06	0.01415444	Distant	0.01415444	trans
Transcriptomics	YOR353C	SNPs	11	106700	2.41e-06	0.01371561	Distant	0.01371561	trans
Transcriptomics	YOR358W	SNPs	15	1010114	9.480000000000001e-27	0.30346622	Local	0.30346622	cis
Transcriptomics	YOR358W	SNPs	15	1012127	1.09e-08	0.04035755	Local	0.04035755	cis
Transcriptomics	YOR358W	SNPs	15	1013721	2.24e-06	0.03460785	Local	0.03460785	cis
Transcriptomics	YOR358W	SNPs	1	177799	3.6e-06	0.00967708	Distant	0.00967708	trans
Transcriptomics	YOR359W	SNPs	15	715851	9.71e-06	0.01261197	Distant	0.01261197	trans
Transcriptomics	YOR360C	SNPs	4	33853	3.5e-07	0.05866412	Distant	0.05866412	trans
Transcriptomics	YOR365C	SNPs	15	1024047	1.88e-12	0.02898587	Local	0.02898587	cis
Transcriptomics	YOR365C	SNPs	15	1018597	8.27e-09	0.02081983	Local	0.02081983	cis
Transcriptomics	YOR365C	SNPs	15	1023408	2.82e-06	0.01471906	Local	0.01471906	cis
Transcriptomics	YOR368W	SNPs	11	575157	1.76e-07	0.09397512	Distant	0.09397512	trans
Transcriptomics	YOR368W	SNPs	5	332139	2.59e-06	0.08374912	Distant	0.08374912	trans
Transcriptomics	YOR368W	SNPs	4	1122913	5.45e-06	0.05636075	Distant	0.05636075	trans
Transcriptomics	YOR372C	SNPs	4	357312	1.15e-06	0.02464333	Distant	0.02464333	trans
Transcriptomics	YOR378W	SNPs	15	1051607	2.97e-10	0.12294846	Local	0.12294846	cis
Transcriptomics	YOR378W	SNPs	15	1050002	2.75e-07	0.03997939	Local	0.03997939	cis
Transcriptomics	YOR378W	SNPs	15	1051440	1.84e-06	0.02863344	Local	0.02863344	cis
Transcriptomics	YOR380W	SNPs	12	250289	9.19e-07	0.01855815	Distant	0.01855815	trans
Transcriptomics	YOR381W-A	SNPs	14	119777	4.26e-06	0.02690183	Distant	0.02690183	trans
Transcriptomics	YOR382W	SNPs	15	1049411	1.54e-06	0.01498571	Local	0.01498571	cis
Transcriptomics	YOR382W	SNPs	15	1049440	1.9e-06	0.00195989	Local	0.00195989	cis
Transcriptomics	YOR382W	SNPs	12	998122	6.44e-06	0.01533435	Distant	0.01533435	trans
Transcriptomics	YOR383C	SNPs	15	1049440	9.51e-09	0.00269903	Local	0.00269903	cis
Transcriptomics	YOR383C	SNPs	15	1049411	6.09e-08	0.01813189	Local	0.01813189	cis
Transcriptomics	YOR383C	SNPs	15	146962	6.49e-07	0.01750933	Distant	0.01750933	trans
Transcriptomics	YOR383C	SNPs	15	1048379	2.58e-06	0.00311774	Local	0.00311774	cis
Transcriptomics	YOR384W	SNPs	15	1048379	3.1e-15	0.01003519	Local	0.01003519	cis
Transcriptomics	YOR384W	SNPs	15	1049440	1.14e-12	0.004334	Local	0.004334	cis
Transcriptomics	YOR384W	SNPs	8	39052	3.95e-08	0.01252204	Distant	0.01252204	trans
Transcriptomics	YOR384W	SNPs	15	1055967	2.31e-07	0.00314395	Local	0.00314395	cis
Transcriptomics	YOR384W	SNPs	8	377326	4.75e-06	0.00095437	Distant	0.00095437	trans
Transcriptomics	YOR385W	SNPs	15	1049440	3.79e-12	0.00256604	Local	0.00256604	cis
Transcriptomics	YOR385W	SNPs	15	1048379	8.96e-11	0.00431311	Local	0.00431311	cis
Transcriptomics	YOR385W	SNPs	15	1049411	3.6e-08	0.01473938	Local	0.01473938	cis
Transcriptomics	YOR385W	SNPs	15	1050002	1.14e-07	0.04212632	Local	0.04212632	cis
Transcriptomics	YOR385W	SNPs	15	176350	1.68e-06	0.00471139	Distant	0.00471139	trans
Transcriptomics	YOR386W	SNPs	15	1049440	7.06e-17	0.00443353	Local	0.00443353	cis
Transcriptomics	YOR386W	SNPs	15	1048379	4.05e-15	0.00761345	Local	0.00761345	cis
Transcriptomics	YOR386W	SNPs	8	39052	6.52e-11	0.01352478	Distant	0.01352478	trans
Transcriptomics	YOR386W	SNPs	16	584853	1.06e-10	0.02714044	Distant	0.02714044	trans
Transcriptomics	YOR387C	SNPs	15	1049440	1.5e-11	0.00371466	Local	0.00371466	cis
Transcriptomics	YOR387C	SNPs	15	1048379	2.57e-08	0.00484219	Local	0.00484219	cis
Transcriptomics	YOR387C	SNPs	15	1049411	1.5e-07	0.01934469	Local	0.01934469	cis
Transcriptomics	YOR390W	SNPs	15	1075521	1.32e-06	0.00955689	Local	0.00955689	cis
Transcriptomics	YOR393W	SNPs	16	12653	7.72e-07	0.00321001	Distant	0.00321001	trans
Transcriptomics	YPL001W	SNPs	13	169890	3.13e-07	0.01681126	Distant	0.01681126	trans
Transcriptomics	YPL001W	SNPs	15	586701	4.66e-06	0.01373762	Distant	0.01373762	trans
Transcriptomics	YPL002C	SNPs	16	554350	2.01e-25	0.0473065	Local	0.0473065	cis
Transcriptomics	YPL002C	SNPs	16	554689	8.6e-11	0.05084202	Local	0.05084202	cis
Transcriptomics	YPL002C	SNPs	16	561360	1.23e-08	0.0162088	Local	0.0162088	cis
Transcriptomics	YPL002C	SNPs	16	558975	1.06e-07	0.00635121	Local	0.00635121	cis
Transcriptomics	YPL003W	SNPs	8	319580	1.07e-06	0.02390242	Distant	0.02390242	trans
Transcriptomics	YPL010W	SNPs	15	586701	7.27e-08	0.01890017	Distant	0.01890017	trans
Transcriptomics	YPL010W	SNPs	7	43400	2.71e-07	0.01009772	Distant	0.01009772	trans
Transcriptomics	YPL012W	SNPs	7	655851	1.7e-06	0.00632993	Distant	0.00632993	trans
Transcriptomics	YPL019C	SNPs	7	749414	3.86e-06	0.08838066	Distant	0.08838066	trans
Transcriptomics	YPL020C	SNPs	16	514415	5.31e-11	0.01029404	Local	0.01029404	cis
Transcriptomics	YPL026C	SNPs	7	413763	4.15e-07	0.00837941	Distant	0.00837941	trans
Transcriptomics	YPL026C	SNPs	10	434858	1.53e-06	0.05176327	Distant	0.05176327	trans
Transcriptomics	YPL030W	SNPs	10	524477	3.67e-06	0.04369156	Distant	0.04369156	trans
Transcriptomics	YPL031C	SNPs	11	291521	7.73e-06	0.01379831	Distant	0.01379831	trans
Transcriptomics	YPL036W	SNPs	11	7067	2.01e-07	0.04341307	Distant	0.04341307	trans
Transcriptomics	YPL041C	SNPs	16	475831	2.13e-10	0.08607656	Local	0.08607656	cis
Transcriptomics	YPL042C	SNPs	12	507985	9.61e-07	0.0172535	Distant	0.0172535	trans
Transcriptomics	YPL043W	SNPs	7	655851	4.52e-06	0.00566542	Distant	0.00566542	trans
Transcriptomics	YPL045W	SNPs	14	59960	5.18e-06	0.00855386	Distant	0.00855386	trans
Transcriptomics	YPL046C	SNPs	13	729020	2.22e-06	0.04703452	Distant	0.04703452	trans
Transcriptomics	YPL048W	SNPs	9	281757	3.19e-07	0.01362141	Distant	0.01362141	trans
Transcriptomics	YPL049C	SNPs	16	463609	6.01e-06	0.02549177	Local	0.02549177	cis
Transcriptomics	YPL053C	SNPs	15	902954	8.61e-08	0.00868981	Distant	0.00868981	trans
Transcriptomics	YPL053C	SNPs	15	167922	7.54e-07	0.08456522	Distant	0.08456522	trans
Transcriptomics	YPL054W	SNPs	16	456024	1.94e-13	0.01977048	Local	0.01977048	cis
Transcriptomics	YPL054W	SNPs	16	455538	1.12e-07	0.04763978	Local	0.04763978	cis
Transcriptomics	YPL062W	SNPs	16	431822	8.02e-08	0.01732554	Local	0.01732554	cis
Transcriptomics	YPL062W	SNPs	16	431737	2.59e-06	0.03699481	Local	0.03699481	cis
Transcriptomics	YPL065W	SNPs	3	218091	4.25e-06	0.0047726	Distant	0.0047726	trans
Transcriptomics	YPL066W	SNPs	4	1184604	1.26e-06	0.00947222	Distant	0.00947222	trans
Transcriptomics	YPL067C	SNPs	16	425451	9.05e-07	0.07848308	Local	0.07848308	cis
Transcriptomics	YPL069C	SNPs	12	1021039	5.93e-06	0.02799691	Distant	0.02799691	trans
Transcriptomics	YPL077C	SNPs	16	410239	5.21e-09	0.00815167	Local	0.00815167	cis
Transcriptomics	YPL077C	SNPs	8	16906	3.12e-06	0.01983298	Distant	0.01983298	trans
Transcriptomics	YPL078C	SNPs	4	1318821	2.01e-07	0.06586452	Distant	0.06586452	trans
Transcriptomics	YPL083C	SNPs	11	411807	8.84e-07	0.01585525	Distant	0.01585525	trans
Transcriptomics	YPL083C	SNPs	12	313034	2.46e-06	0.04033277	Distant	0.04033277	trans
Transcriptomics	YPL083C	SNPs	14	194533	5.42e-06	0.06683677	Distant	0.06683677	trans
Transcriptomics	YPL086C	SNPs	7	655851	6.57e-08	0.00818693	Distant	0.00818693	trans
Transcriptomics	YPL086C	SNPs	14	327674	7.35e-06	0.0051259	Distant	0.0051259	trans
Transcriptomics	YPL091W	SNPs	16	375375	8.43e-59	0.62438845	Local	0.62438845	cis
Transcriptomics	YPL091W	SNPs	16	373847	1.19e-19	0.17342329	Local	0.17342329	cis
Transcriptomics	YPL091W	SNPs	16	376683	8.64e-16	0.02881255	Local	0.02881255	cis
Transcriptomics	YPL091W	SNPs	8	16495	1.13e-14	0.03993527	Distant	0.03993527	trans
Transcriptomics	YPL091W	SNPs	8	15293	1.18e-12	0.07249211	Distant	0.07249211	trans
Transcriptomics	YPL091W	SNPs	8	16906	3.79e-09	0.03572548	Distant	0.03572548	trans
Transcriptomics	YPL091W	SNPs	8	15928	3.22e-08	0.0397341	Distant	0.0397341	trans
Transcriptomics	YPL091W	SNPs	8	16805	8.25e-08	0.05313692	Distant	0.05313692	trans
Transcriptomics	YPL091W	SNPs	8	30465	5.71e-07	0.00456001	Distant	0.00456001	trans
Transcriptomics	YPL092W	SNPs	8	16495	4e-22	0.06731224	Distant	0.06731224	trans
Transcriptomics	YPL092W	SNPs	16	373847	1.15e-20	0.1893559	Local	0.1893559	cis
Transcriptomics	YPL092W	SNPs	16	374156	5.04e-20	0.14374296	Local	0.14374296	cis
Transcriptomics	YPL092W	SNPs	8	16906	2.25e-17	0.07702582	Distant	0.07702582	trans
Transcriptomics	YPL092W	SNPs	16	376683	9.18e-17	0.03291385	Local	0.03291385	cis
Transcriptomics	YPL092W	SNPs	8	15239	2.63e-16	0.0848765	Distant	0.0848765	trans
Transcriptomics	YPL092W	SNPs	8	16805	2.01e-13	0.10487767	Distant	0.10487767	trans
Transcriptomics	YPL092W	SNPs	16	410239	1.09e-12	0.012871	Distant	0.012871	trans
Transcriptomics	YPL092W	SNPs	8	15928	2.45e-12	0.06756107	Distant	0.06756107	trans
Transcriptomics	YPL092W	SNPs	8	30465	3.1e-08	0.00622025	Distant	0.00622025	trans
Transcriptomics	YPL092W	SNPs	8	27733	4.49e-07	0.01193827	Distant	0.01193827	trans
Transcriptomics	YPL092W	SNPs	16	422730	7.46e-07	0.01515139	Distant	0.01515139	trans
Transcriptomics	YPL092W	SNPs	8	31313	2.05e-06	0.01138861	Distant	0.01138861	trans
Transcriptomics	YPL092W	SNPs	4	1302530	2.12e-06	0.0153668	Distant	0.0153668	trans
Transcriptomics	YPL092W	SNPs	8	63614	2.76e-06	0.00621414	Distant	0.00621414	trans
Transcriptomics	YPL092W	SNPs	16	584269	3.26e-06	0.01195048	Distant	0.01195048	trans
Transcriptomics	YPL092W	SNPs	14	711925	5.41e-06	0.01210616	Distant	0.01210616	trans
Transcriptomics	YPL093W	SNPs	7	655851	3.4e-06	0.00595745	Distant	0.00595745	trans
Transcriptomics	YPL094C	SNPs	12	384386	3.9e-07	0.00692488	Distant	0.00692488	trans
Transcriptomics	YPL094C	SNPs	15	675643	9.61e-07	0.02790008	Distant	0.02790008	trans
Transcriptomics	YPL095C	SNPs	13	336407	1.81e-06	0.03271108	Distant	0.03271108	trans
Transcriptomics	YPL095C	SNPs	16	922958	5.7e-06	0.03757969	Distant	0.03757969	trans
Transcriptomics	YPL096C-A	SNPs	16	366649	2.2e-11	0.10365127	Local	0.10365127	cis
Transcriptomics	YPL096C-A	SNPs	12	1001891	4.1e-06	0.05804534	Distant	0.05804534	trans
Transcriptomics	YPL096C-A	SNPs	4	809490	6.29e-06	0.03582855	Distant	0.03582855	trans
Transcriptomics	YPL104W	SNPs	8	420789	1.65e-06	0.00830009	Distant	0.00830009	trans
Transcriptomics	YPL104W	SNPs	9	281757	2.73e-06	0.01233442	Distant	0.01233442	trans
Transcriptomics	YPL106C	SNPs	16	350204	2.22e-09	0.03156019	Local	0.03156019	cis
Transcriptomics	YPL106C	SNPs	13	631591	5.24e-06	0.01174638	Distant	0.01174638	trans
Transcriptomics	YPL108W	SNPs	16	349012	8.19e-10	0.03302797	Local	0.03302797	cis
Transcriptomics	YPL108W	SNPs	16	354275	3.38e-08	0.08666051	Local	0.08666051	cis
Transcriptomics	YPL108W	SNPs	16	359989	4.34e-06	0.03054829	Local	0.03054829	cis
Transcriptomics	YPL109C	SNPs	16	345435	1.94e-06	0.03882796	Local	0.03882796	cis
Transcriptomics	YPL109C	SNPs	15	873940	7.33e-06	0.00852324	Distant	0.00852324	trans
Transcriptomics	YPL111W	SNPs	13	75275	5.96e-09	0.08685934	Distant	0.08685934	trans
Transcriptomics	YPL111W	SNPs	8	39052	6.02e-08	0.0159828	Distant	0.0159828	trans
Transcriptomics	YPL116W	SNPs	14	230535	1.79e-06	0.01457001	Distant	0.01457001	trans
Transcriptomics	YPL116W	SNPs	5	389576	2.7e-06	0.01493881	Distant	0.01493881	trans
Transcriptomics	YPL134C	SNPs	11	584432	5.11e-06	0.0445763	Distant	0.0445763	trans
Transcriptomics	YPL137C	SNPs	16	296884	3.86e-12	0.04022623	Local	0.04022623	cis
Transcriptomics	YPL140C	SNPs	4	1122421	3.31e-06	0.02335984	Distant	0.02335984	trans
Transcriptomics	YPL140C	SNPs	16	24494	4.85e-06	0.03095305	Distant	0.03095305	trans
Transcriptomics	YPL143W	SNPs	9	203358	2.93e-06	0.01344455	Distant	0.01344455	trans
Transcriptomics	YPL144W	SNPs	15	728123	6.64e-06	0.04717682	Distant	0.04717682	trans
Transcriptomics	YPL144W	SNPs	15	860651	9.13e-06	0.04924876	Distant	0.04924876	trans
Transcriptomics	YPL147W	SNPs	16	274932	4.07e-07	0.05053254	Local	0.05053254	cis
Transcriptomics	YPL148C	SNPs	16	272321	1.68e-15	0.08651471	Local	0.08651471	cis
Transcriptomics	YPL148C	SNPs	16	273953	8.58e-09	0.02709143	Local	0.02709143	cis
Transcriptomics	YPL148C	SNPs	16	271083	6.42e-07	0.03664779	Local	0.03664779	cis
Transcriptomics	YPL156C	SNPs	16	256995	1.17e-08	0.03014981	Local	0.03014981	cis
Transcriptomics	YPL156C	SNPs	16	255112	2.98e-07	0.05020644	Local	0.05020644	cis
Transcriptomics	YPL156C	SNPs	4	217905	5.56e-07	0.06817126	Distant	0.06817126	trans
Transcriptomics	YPL156C	SNPs	5	509902	1.14e-06	0.08185777	Distant	0.08185777	trans
Transcriptomics	YPL157W	SNPs	16	255112	1.89e-09	0.07389569	Local	0.07389569	cis
Transcriptomics	YPL157W	SNPs	16	245496	1.31e-07	0.08234956	Local	0.08234956	cis
Transcriptomics	YPL157W	SNPs	16	245420	6.36e-06	0.06150159	Local	0.06150159	cis
Transcriptomics	YPL158C	SNPs	14	230535	2.62e-06	0.01357169	Distant	0.01357169	trans
Transcriptomics	YPL159C	SNPs	7	413763	3.52e-06	0.0073541	Distant	0.0073541	trans
Transcriptomics	YPL165C	SNPs	11	290740	1.82e-06	0.01526717	Distant	0.01526717	trans
Transcriptomics	YPL167C	SNPs	16	237288	1.69e-25	0.24927153	Local	0.24927153	cis
Transcriptomics	YPL167C	SNPs	16	237219	2.46e-18	0.04758749	Local	0.04758749	cis
