SNP,gene,EFFECTSIZE,t-stat,P,FDR,CHR,BP,Effect,SE,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,GENE,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5872,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0007269962887152,-0.0050940618806543,0.995938405582935,1.0,9,362255,-0.0005140290709199,0.143032449285793,0.997134603961875,YIR003W,AIM21,SGDID:S000001442,ORF,Verified ORF,"""Subunit of a complex that associates with actin filaments; forms a complex with Tda2p that inhibits barbed end F-actin assembly; elevates actin monomer pools to increase endocytotic efficiency and to regulate the distribution of actin between cables and patches; Aim21p/Tda2p forms a larger complex with actin capping proteins Cap1p and Cap2p; involved in mitochondrial migration along actin filaments; recruited to cortical actin patches by SH3 domain-containing proteins Bbc1p and Abp1p""",Verified ORF
7300,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0007315602076871,0.0050368337934743,0.995984034258535,1.0,11,549470,0.0010007405568209,0.145559943092292,0.994518383096638,YKR056W,TRM2,SGDID:S000001764,ORF,Verified ORF,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
1632,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0007054945472579,-0.0049611469560398,0.996044380348725,1.0,4,353020,-0.0007666877407618,0.142521700817221,0.995710882835723,YDL056W,MBP1,SGDID:S000002214,ORF,Verified ORF,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
4654,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0006710458042591,0.0046923107958372,0.996258727062672,1.0,7,877846,0.0007548299638621,0.143329221544636,0.995801009769142,YGR189C,CRH1,SGDID:S000003421,ORF,Verified ORF,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
258,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0006212425904109,0.0043508186440304,0.996531003772359,1.0,2,81501,5.26785389642348e-05,0.143105053729963,0.999706497889614,YBL076C,ILS1,SGDID:S000000172,ORF,Verified ORF,"""Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A""",Verified ORF
4508,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0006197829595393,0.0043042169058871,0.996568160055001,1.0,7,717567,0.0001732490787966,0.144311024321105,0.999042797535739,YGR112W,SHY1,SGDID:S000003344,ORF,Verified ORF,"""Mitochondrial inner membrane protein required for complex IV assembly; associates with complex IV assembly intermediates and complex III/complex IV supercomplexes; similar to human SURF1 involved in Leigh Syndrome; complex IV is also known as cytochrome c oxidase""",Verified ORF
6386,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0006064736626661,-0.0042147115581626,0.996639524066393,1.0,10,578878,0.0001288313958949,0.144207521070419,0.999287694609425,YJR078W,BNA2,SGDID:S000003839,ORF,Verified ORF,"""Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD+ from tryptophan via kynurenine; up-regulated by telomere uncapping ; and interacts genetically with capping gene CDC13; overexpression reduces lipid droplet accumulation by skewing glycolytic flux towards biosynthesis of shikimate ; aromatic amino acids ; and NAD+ during aging and extends lifespan; regulated by Hst1p and Aftp""",Verified ORF
9992,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005935568475725,-0.0041341074866618,0.996703790974375,1.0,14,772188,0.0003147345422489,0.143890262169527,0.998256005358273,YNR072W_NFR/NDR,,,Promoter,Promoter,,Promoter
1461,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.000587115940549,-0.0041142901622337,0.996719591645584,1.0,4,192266,-0.0010695186149998,0.143018840022918,0.994037566817579,YDL147W,RPN5,SGDID:S000002306,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit ; Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN""",Verified ORF
370,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0007030384601253,0.0041049596860661,0.99672703098461,1.0,2,191128,-0.0270395361784344,0.169680849934483,0.873480120994991,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
2534,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005794798949016,-0.0040749923517174,0.996750924425195,1.0,4,1318792,-0.0006126779480786,0.142521702928483,0.996572461097104,YDR423C,CAD1,SGDID:S000002831,ORF,Verified ORF,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",Verified ORF
1373,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005791997932664,-0.0040335474476553,0.996783969122652,1.0,4,127308,-0.0005459460123807,0.143907574206879,0.996975194257098,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
2870,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0005602191392706,0.0039033682473993,0.996887763156372,1.0,5,49920,-0.001937205115104,0.143834863371825,0.989261817935537,YEL055C,POL5,SGDID:S000000781,ORF,Verified ORF,"""Protein involved in 60S assembly and pre-40S AFs recycling; has sequence similarity to human MybBP1A and weak sequence similarity to B-type DNA polymerases; not required for chromosomal DNA replication""",Verified ORF
5089,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005409414288534,-0.0038039840476138,0.996967003861573,1.0,8,204645,-0.0005409414285389,0.142521703751521,0.996973778723118,YHR048W,YHK8,SGDID:S000001090,ORF,Uncharacterized ORF,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5090,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005409414288534,-0.0038039840476138,0.996967003861573,1.0,8,204670,-0.0005409414285389,0.142521703751521,0.996973778723118,YHR048W,YHK8,SGDID:S000001090,ORF,Uncharacterized ORF,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
7158,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0005381757453528,0.003747600846231,0.997011959156087,1.0,11,385019,0.0007727768406731,0.143922581781746,0.995718898226296,YKL029C,MAE1,SGDID:S000001512,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
9634,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0005125100461252,0.0035817187382406,0.997144219863545,1.0,14,529589,0.0012158898551787,0.143409122149849,0.993240030638492,YNL053W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7695,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005144266019084,-0.0035594457731547,0.997161978494442,1.0,12,277526,0.0002390096015857,0.144844852111018,0.998684337266006,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
10173,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0005198733396642,-0.0033952476880899,0.997292896588773,1.0,15,158961,-0.0004403398669312,0.153225735627675,0.997708667156646,YOL086W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9271,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0004736825606034,0.003335095529841,0.997340857007819,1.0,14,23229,0.0004736825606621,0.142347081073049,0.997346796791153,YNL328C,MDJ2,SGDID:S000005272,ORF,Verified ORF,"""Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain""",Verified ORF
11076,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0007120540505172,-0.0030144444155563,0.997596518180992,1.0,16,24701,0.0190134800435988,0.230834198614885,0.934400323014927,YPL274W,SAM3,SGDID:S000006195,ORF,Verified ORF,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
9800,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.000428407611313,0.002969863433276,0.997632063458108,1.0,14,646585,0.0002212772989089,0.144573687147204,0.998779662598136,YNR011C,PRP2,SGDID:S000005294,ORF,Verified ORF,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
833,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0004285231799694,-0.0029464644370238,0.997650719931068,1.0,2,772699,-0.0010651481813508,0.145755069701711,0.99417340311697,YBR284W,YBR284W,SGDID:S000000488,ORF,Uncharacterized ORF,"""Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres ; altered Ty mobility ; decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog ; YJL070C ; that arose from the whole genome duplication""",Uncharacterized ORF
9998,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0004164147769019,0.0029050654411896,0.997683728155515,1.0,14,778347,0.000942407369156,0.14365655120783,0.994769507285938,YNR074C,AIF1,SGDID:S000005357,ORF,Verified ORF,"""Mitochondrial cell death effector; translocates to the nucleus in response to apoptotic stimuli; triggers apoptosis in cells lacking HXK2; homolog of mammalian Apoptosis-Inducing Factor ; putative reductase""",Verified ORF
971,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0003459302160529,0.002384613844878,0.998098694655194,1.0,3,68178,0.0003459302167707,0.145391790719437,0.99810294164468,YCL030C,HIS4,SGDID:S000000535,ORF,Verified ORF,"""Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase ; and histidinol dehydrogenase activities; catalyzes the second ; third ; ninth and tenth steps in histidine biosynthesis""",Verified ORF
369,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0004364963801569,-0.0022960521270013,0.998169306744214,1.0,2,191124,0.0357730349951479,0.184322189821551,0.846225793283507,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
9761,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0002999262897083,0.0021030941337629,0.998323156191483,1.0,14,613773,0.0002167852020372,0.142930541777814,0.998790692031619,YNL010W,PYP1,SGDID:S000004955,ORF,Verified ORF,"""Sugar alcohol phosphatase; polyol phosphatase that hydrolyzes sorbitol-6-phosphate ; ribitol-5-phosphate ; and (D)-glycerol-3-phosphate ; maintaining phosphoglucose isomerase (PGI) activity in the presence of PGI-inhibitory sugar alcohols; expression correlated with growth rate; GFP-fusion protein localizes to the cytoplasm and nucleus; homozygous diploid mutant displays increased glycogen accumulation; member of the haloacid dehalogenase (HAD) superfamily""",Verified ORF
2692,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0002918044265392,-0.0019647216672296,0.998433483494533,1.0,4,1488575,0.0036391188091378,0.14878573574049,0.980500476306582,YDR524C,AGE1,SGDID:S000002932,ORF,Verified ORF,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in the secretory and endocytic pathways; contains C2C2H2 cysteine/histidine motif""",Verified ORF
1619,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0002712319346212,0.0019005216903414,0.998484671508411,1.0,4,311787,0.0005883035189936,0.143032448474995,0.996720571753843,YDL080C,THI3,SGDID:S000002238,ORF,Verified ORF,"""Regulatory protein that binds Pdc2p and Thi2p transcription factors; activates thiamine biosynthesis transcription factors Pdc2p and Thi2p by binding to them ; but releases and de-activates them upon binding to thiamine pyrophosphate (TPP) ; the end product of the pathway; has similarity to decarboxylases but enzymatic activity is not detected""",Verified ORF
6239,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0002473990388672,-0.0016778769080033,0.998662190999681,1.0,10,400116,-0.0020689653544758,0.14773424603451,0.98883418855436,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6240,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0002473990388672,-0.0016778769080033,0.998662190999681,1.0,10,400117,-0.0020689653544758,0.14773424603451,0.98883418855436,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
7253,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0002089370291518,-0.0014408672794533,0.998851163965805,1.0,11,487905,6.53892008430912e-05,0.145316844243798,0.999641224692893,YKR025W,RPC37,SGDID:S000001733,ORF,Verified ORF,"""RNA polymerase III subunit C37""",Verified ORF
978,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0002248256726077,0.0014401867402334,0.998851706574723,1.0,3,75863,0.0167090681926969,0.155857982477075,0.91468565800364,YCL026C-A,FRM2,SGDID:S000000589,Close to 3'-UTR,Close to 3'-UTR,"""Type II nitroreductase ; using NADH as reductant; mutants are defective in fatty acid mediated repression of genes involved in fatty acid biosynthesis indicative of a role in lipid signaling; involved in the oxidative stress response; transcription induction by cadmium and selenite indicates a possible role in the metal stress response; expression induced in cells treated with the mycotoxin patulin""",Verified ORF
8852,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0001912511966104,-0.0013256137356521,0.998943058163777,1.0,13,537041,0.0034543214301843,0.144585277955129,0.980952861932168,YMR133W,REC114,SGDID:S000004740,ORF,Verified ORF,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
4536,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0001532011257113,-0.0010686572151311,0.999147935326092,1.0,7,758060,-0.0031482698713908,0.143672543162935,0.982529883201373,YGR134W,CAF130,SGDID:S000003366,ORF,Verified ORF,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation""",Verified ORF
4506,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,-0.0001598976829045,-0.0009985498368105,0.999203833512145,1.0,7,715376,-0.0264594132065246,0.159610044705514,0.868428636582109,ARS728,ARS728,SGDID:S000118464,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8195,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref,0.0001290640426548,0.0008996394808265,0.999282696965282,1.0,12,846897,-0.0029085732111893,0.14377606395575,0.983871417792494,YLR360W,VPS38,SGDID:S000004352,ORF,Verified ORF,"""Part of a Vps34p phosphatidylinositol 3-kinase complex; functions in carboxypeptidase Y (CPY) sorting; binds Vps30p and Vps34p to promote production of phosphatidylinositol 3-phosphate (PtdIns3P) which stimulates kinase activity; required for overflow degradation of misfolded proteins when ERAD is saturated""",Verified ORF
